author,word1,word2,source
743,fleetwood,mac,CC
743,consequences,results,CC
742,stag,simon,CC
742,funkadelic,groovy,CC
736,meat,potatoes,CC
738,screw,montreal,CC
737,ache,yearning,CC
736,man,woman,CC
736,summer,barbecue,CC
743,sweep remember the game show,sooty,CC
743,bridge,fire,CC
730,delta,blues,CC
724,tie,draw,CC
736,c-3po,see-threepio,CC
728,cheater,henry viii,CC
737,plan,disaster,CC
743,auburn,two-headed,CC
728,hostess fruit,forty cakes,CC
723,examine,autopsy,CC
730,cocaine,fleetwood,CC
730,new york,manhattan,CC
738,woooooooooooooooooooo,stylin,CC
742,dogs,living,CC
746,sidereal,declination,CC
723,helena handbasket,yogi,CC
743,ex-girlfriend,heartbreak,CC
724,whiskey,x-ray,CC
723,mexican,summer,CC
746,ground,zero,CC
724,wax,wane,CC
743,funk,odour,CC
743,deaths,income,CC
728,wizard,pinball,CC
737,ric flair,woooooooooooooooooooo,CC
736,fabian,singer,CC
736,rumble in the jungle,michael buffer,CC
723,promise,ring,CC
737,blake,baretta,CC
743,claw,doctor,CC
727,bride,runaway,CC
730,vestigial-m,tail,CC
736,repulsion,distaste,CC
728,magazine,rifle,CC
730,peaches,tree,CC
743,whiskey,scotch,CC
743,stew,irish,CC
743,stand-up,sit down,CC
742,team,sports,CC
730,dinner,bell,CC
736,penthouse,magazine,CC
724,scarlet,pimpernel,CC
746,catcher,phony,CC
724,pac,super,CC
743,beer,foamy,CC
737,east,west,CC
743,michael buffer,anouncer,CC
728,ringu,vhs,CC
731,scouse,stew,CC
743,phoenix,rising,CC
737,gathering,fellowship,CC
746,clues,zoinks,CC
738,tigers,oh,CC
723,tower,records,CC
736,leitmotiv,perfume,CC
737,mystic,magic,CC
736,cuban,pitcher,CC
723,storm,rain,CC
743,forensic,science,CC
730,indian,chief,CC
728,parker,pen,CC
724,vulcan,mindmeld,CC
742,party,dude,CC
746,blues,crossroads,CC
746,money,bass line,CC
728,castle,waiting,CC
730,infinity,beyond,CC
746,amphibian,tsathoggua,CC
746,bilbao,languedoc,CC
730,water,swimming,CC
730,beer,drunk,CC
743,case,file,CC
736,skull,crossbones,CC
737,kansas,tornado,CC
743,plan,scheme,CC
736,denys arcand,filmmaker,CC
723,people eater,feed,CC
742,tomb,raider,CC
743,roll,rock,CC
743,office,space,CC
736,cigar,pipeprince hal,CC
737,freezing,melting,CC
743,roadshow,travelling,CC
723,another time,another world,CC
737,brake,broke,CC
737,amigo's,menage a troi,CC
743,children,corn,CC
743,chaplin,clergy,CC
743,music,hall,CC
723,circle,circumference,CC
743,earl,duke,CC
746,catcher,rye,CC
746,walrus,paul,CC
736,4077,hawkeye,CC
743,expletive,deleted,CC
743,jordan,crossing,CC
728,nights,1001,CC
728,series,world,CC
743,velvet,nick,CC
728,hole,foramen magnum,CC
752,pancakes,amsterdam,CC
724,sea,aral,CC
730,balls,bats,CC
737,murder,suspect,CC
737,bad lipsync,milli vanilli,CC
728,pluck,chicken,CC
743,trapeze,tightrope,CC
743,fury,sound,CC
736,detective,sleuth,CC
727,pussycats,josie,CC
746,assassin,hashashin,CC
728,magic,every little thing,CC
732,women,children,CC
743,puff,asthma,CC
736,berlin,irving,CC
728,thank you,mr,CC
723,soap,charcoal,CC
730,trump,buffoon,CC
730,frost,hawkins,CC
728,pie,mud,CC
736,sized,servings,CC
728,cricket,conscience,CC
727,suit,tie,CC
737,statue,pigeons,CC
746,circus,big top,CC
723,cosmonaut,study,CC
743,sold,price,CC
728,hashish,muffin,CC
724,sepulchre,catacomb,CC
737,ladders,tables,CC
724,sterling,silver,CC
723,wet,moist,CC
736,sanguine,positive,CC
723,museum,sarcophagus,CC
743,simple,templar,CC
743,celery,fifth doctor,CC
736,manga,japan,CC
736,rocky,balboa,CC
746,golf,interrupted walk,CC
736,cross,pen,CC
743,obliterated,gone,CC
743,death,reaper,CC
728,granny,elder,CC
730,weed killer,poison,CC
730,oil,slick,CC
737,zero,negative,CC
743,during,meanwhile,CC
737,blue,turqoise,CC
723,nonsense,gibberish,CC
746,universal constant,change,CC
743,boat,steam,CC
746,damascus,steel,CC
743,bats,vampires,CC
746,sickle,cell,CC
728,wine,april,CC
742,lovestruck,thunderstruck,CC
743,boston,massachusetts,CC
742,i,eye,CC
746,leaves,whitman,CC
743,bagel,lox,CC
743,diesel,fire,CC
723,wagner,natalie wood,CC
730,terrain,rocky,CC
736,rendered,service,CC
727,tours,grand,CC
730,tell,william,CC
743,phenomenal,success,CC
743,newhart,darryl,CC
743,spin,dryer,CC
736,brothers,marx,CC
728,wine,noah,CC
730,handkerchief,sneeze,CC
746,rotundity,round mound of rebound,CC
743,throat,neck,CC
723,dog,cat,CC
743,plot,map,CC
743,horse,feathers,CC
759,motion sickness,ocean,CC
727,harvey,rabbit,CC
728,ib,genocide,CC
723,parasol,cover,CC
737,april,jumpsuit,CC
743,soap,water,CC
743,smiley,game show,CC
743,teeth,guru,CC
727,sculpture,statue,CC
742,producer,gaffer,CC
742,choke,air,CC
730,telescope,galileo,CC
743,rogers,roy,CC
736,hanger,coat,CC
730,blindness,daredevil,CC
736,ballpark,boston,CC
746,crisis,conscience,CC
743,humour,joke,CC
737,comic,comedian,CC
730,endless,unlimited,CC
730,film,festival,CC
746,couple,odd,CC
737,rationalization,irrational,CC
728,darwin,finch,CC
728,two,tango,CC
723,mart,emporium,CC
746,newton,tabula smaragdina,CC
723,jason,binoculars,CC
728,scam,homeopathy,CC
723,particular,favorite,CC
736,glassesi need these so bad,sunglasses,CC
730,boys,girls,CC
736,mansion,executive,CC
723,food,truck,CC
737,mezzo-soprano,tony soprano,CC
743,celebration,party,CC
743,whitman,comics,CC
728,aid,live,CC
738,waiting,godot,CC
728,hot,capsaicin,CC
723,mary,chain,CC
728,curve,skid,CC
736,point,counter-point,CC
732,yogi,ants,CC
723,producer,executive,CC
724,bird,larry,CC
723,annie,telling,CC
736,ivory,soap,CC
751,frontiers,trek,CC
727,ear,canal,CC
743,suffocation,choke,CC
743,peninsula,mornington,CC
743,rodeo,bullriding,CC
743,illmatic,automatic,CC
736,marie,osmond,CC
723,sr,junior,CC
743,white,bread,CC
743,slouch,hat,CC
730,eye,sight,CC
728,banana,evolution,CC
743,hips,rose,CC
724,used,reconditioned,CC
736,deodorant,perfume,CC
736,cortez,conquistador,CC
731,mornington,boyne,CC
743,jury,box,CC
727,capsaicin,pepper,CC
728,comedian,dead,CC
728,duck,cover,CC
737,pie,hostess fruit,CC
743,playing,games,CC
728,public,agoraphobia,CC
736,usain,track and field,CC
728,infinity,beyond,CC
743,bait,fishing,CC
743,river,phoenix,CC
737,geldoff,monday's,CC
727,bottle,beer,CC
746,guns,zevon,CC
728,fine-tune,universal constant,CC
746,brothers,karamazov,CC
723,decimal,x,CC
744,truck,lorry,CC
742,probe,alien,CC
732,demon,puckett,CC
724,caption,closed,CC
743,snake,taipan,CC
736,house,condominium,CC
742,arthur,camelot,CC
743,clark,kent,CC
743,omar,sharif,CC
746,first,primogeniture,CC
746,lights,camera,CC
728,oil,change,CC
737,married,divorced,CC
727,tonkin,honky,CC
731,cattle,angus,CC
742,danger mouse,secret squirrel,CC
743,reverberations,echo,CC
743,warrior,myrmidon,CC
737,inferno,disco,CC
743,hazard,lights,CC
743,singelton,bridget jones,CC
743,clash,cymbals,CC
730,dracula,sucks,CC
743,word,dictionary,CC
730,metal,steel,CC
746,slope,algebra,CC
743,fuels,diesel,CC
743,family,values,CC
743,grass,hemp,CC
736,vampires,dracula,CC
728,hungary,bartok,CC
743,com,bat,CC
743,feet,happy,CC
728,solid,state,CC
736,sympathetic,caring,CC
728,louisville,sluggo,CC
743,after,glow,CC
730,ride,pony,CC
743,vienna,ultravox,CC
728,pepper,happy,CC
743,dracula,van helsing,CC
727,styx,river,CC
723,galore,everywhere,CC
737,bernie,mac,CC
723,pedal steel,copedent,CC
723,gazebo,lunch,CC
743,hollow,men,CC
746,adverb,conjunction,CC
728,jalapeno,capsaicin,CC
731,snake oil,quackery,CC
736,key,chain,CC
737,nitrogen,oxygen,CC
746,documents,word,CC
743,meter,maid,CC
736,intentions,plan,CC
723,spray,hair,CC
728,legion of doom,super friends,CC
728,computer,difference,CC
743,records,guinness,CC
728,ice,queen,CC
728,council,nicea,CC
738,tinky-winky,fallwell,CC
743,evil dead,ash,CC
728,earache,baby,CC
746,bug,micronauts,CC
728,railroad,underground,CC
737,ribbit,croak,CC
736,noncommissioned,commissioned,CC
730,street preachers,soapbox,CC
736,peanuts,butter,CC
727,burning,man,CC
730,hunger,games,CC
743,chaotic evil,orc,CC
737,slurpy,icee,CC
723,root,ground,CC
743,pants,trousers,CC
746,table,periodic,CC
737,sgt,cigar,CC
743,law firm,practice,CC
743,girl group,bananarama,CC
746,gremlin,amc,CC
743,drums,animal,CC
736,gurgling,stomach,CC
743,berry,straw,CC
742,park,mansfield,CC
736,roll,pastry,CC
742,cats,living,CC
743,brat,spoiled,CC
737,hood,thug,CC
743,night,terrors,CC
723,away,distance,CC
730,laptop,computer,CC
743,four,quartet,CC
730,astral,weeks,CC
736,snow,flakes,CC
728,corn,foot,CC
746,foamy,frothy,CC
736,dresser,knobs,CC
746,burroughs,frazetta,CC
737,umbrella,the penguin,CC
743,brick,wall,CC
730,barrow,wheel,CC
730,army,navy,CC
728,optic,alhazen,CC
743,hawkins,screamin' jay,CC
731,orchestra,pit,CC
743,season,autumn,CC
736,mexico,fiesta,CC
723,mist,fog,CC
728,tasmania,thylacine,CC
728,centre,hold,CC
730,serious,business,CC
743,lewis black,inside out,CC
723,best,besties,CC
727,goddess,aphrodite,CC
728,syrup,cough,CC
743,untouchables,ness,CC
746,jeans,t-shirt,CC
728,boston cream pie,cafeteria,CC
728,circumference,rotundity,CC
728,baby,rosemary,CC
746,smooth,whiskey,CC
736,joe,chill,CC
724,party,republican,CC
743,babies,crying,CC
730,harold,holt,CC
743,autumn,leaves,CC
723,woman,wonder,CC
737,thought,pondering,CC
728,pigeons,venice,CC
730,brothers,blood,CC
728,bionic,austin,CC
728,remember,maine,CC
742,laura,palmer,CC
743,blues,depression,CC
746,defensive,thin-skinned,CC
730,lot,auction,CC
728,water,pass,CC
743,double reed,blow,CC
743,pants,underwear,CC
743,hearsay,evidence,CC
736,favour,approval,CC
728,whale,nine,CC
743,james,dead,CC
730,hal,jordan,CC
743,tape,cassette,CC
743,books,library,CC
743,prime,number,CC
737,alfalfa,hay,CC
727,mountie,canada,CC
736,popcorn,packing material,CC
723,police,state,CC
743,irrational,number,CC
723,clerks,till,CC
736,bangers,gravy,CC
728,unicycle,frog,CC
728,leprechauns,erin,CC
743,pepsi,cola,CC
736,surfing,surfboard,CC
727,idiocy,bureaucracy,CC
730,order,pizza,CC
743,bolt,usain,CC
746,anvil,wile e,CC
730,class,school,CC
737,water,oceans,CC
723,wordy,decompression,CC
737,venice,gondola,CC
736,ceiling,fans,CC
743,nonsense,lear,CC
737,ideas,inspiration,CC
736,laughs,giggles,CC
746,wakefield,knuckleball,CC
723,miss,fisher,CC
727,christmas,tree,CC
727,pretty,good,CC
743,shot,window,CC
743,john,doe,CC
728,mutate,savage land,CC
743,earned,reward,CC
723,pupil,padawan,CC
743,conservatory,greenhouse,CC
742,walk,tall,CC
736,godfather,pizza,CC
743,black,ops,CC
746,illinois,budget crisis,CC
730,stampede,elephants,CC
746,scape,goat,CC
728,bubbly,speedball,CC
723,sock,polka dots,CC
737,chocolate,pudding,CC
743,mad,jack,CC
743,schwab,irwin,CC
723,gun,barrel,CC
742,omen,six,CC
728,anything,goes,CC
736,resurrection,renewal,CC
743,brown,shoes,CC
746,girls,spice,CC
730,audrey hepburn,breakfast,CC
734,lung,cancer,CC
730,tories,c,CC
737,steel,iron,CC
723,boogie,shuffle,CC
746,cia,mk ultra,CC
743,paul,bunyan,CC
737,street,fighter,CC
743,plan,blueprint,CC
737,pitcher,catcher,CC
743,hindsight,recall,CC
743,alpha,omega,CC
743,whoa,acres,CC
743,atlas,globe,CC
730,hulk,smash,CC
737,alice cooper,nightmare,CC
736,popular,science,CC
743,templar,demon,CC
736,itch,mosquito bite,CC
723,rising,cupcakes,CC
728,brock,brick,CC
728,weed,eater,CC
743,jazz,trad,CC
730,black,fella,CC
743,majestic,twelve,CC
743,mumen rider,japan,CC
730,rocking,chair,CC
746,howard,cosell,CC
732,white,rice,CC
743,kami,spirits,CC
746,toss,cookies,CC
730,monument,valley,CC
723,jingle,jangle,CC
746,vivid,cult of personality,CC
743,what,ever,CC
746,hindquarters,tenderloin,CC
723,novacane,sugar kane,CC
743,festival,party,CC
743,poncherello,frank,CC
743,dog,rover,CC
743,spy,agent,CC
736,runaway,train,CC
728,fahrenheit,furlong,CC
743,goonies,mouth,CC
723,all,descendents,CC
728,garfield,assassination,CC
736,ambush bug,schwab,CC
746,hippodrome,thunderdome,CC
727,parietal,lobe,CC
743,doubleplusungood,newspeak,CC
724,nigerian,nightmare,CC
737,convoluted,simplicity,CC
743,noah,ark,CC
736,ness,loch,CC
737,positive,negative,CC
737,satyr,centaur,CC
751,armour,class,CC
724,edgar allen,ethan allen,CC
737,sweet,sour,CC
737,skid,mark,CC
727,tarantino,director,CC
746,speedball,belushi,CC
737,jitters,creepy,CC
724,curtain,call,CC
746,bunny,bugs,CC
743,frothy,barmy,CC
737,bad,blood,CC
736,scoubidou,keychains,CC
743,wayne,shuster,CC
743,andrew,jackson,CC
728,pub crawl,rite,CC
737,moron,idiocy,CC
737,bay,of pigs,CC
728,singlet,singelton,CC
743,filings,powder,CC
758,illini,illinois,CC
736,forum,gathering,CC
724,bodyguard,my,CC
743,rouser,incite,CC
746,plate,mail,CC
743,trailblazer,scout,CC
736,bomber,jacket,CC
751,pain,thomas,CC
737,society,secret,CC
736,rainfall,inches,CC
736,bat,sledgehammer,CC
746,post,office,CC
743,mansfield,jayne,CC
746,rubber,biscuit,CC
743,centre,median,CC
743,stick,branch,CC
728,ulysses,joyce,CC
727,ralph byrd,admiral byrd,CC
743,jarts,jeggings,CC
743,navy,blue,CC
743,crystal,waterford,CC
736,cerebus,hound,CC
723,hawaiian,shirt,CC
736,dirty,harry,CC
723,satellite,orbit,CC
736,knievel,robbie,CC
727,design,interior,CC
746,work,horse,CC
730,homeless,shelter,CC
728,alexei,ra-ra-rasputin,CC
746,secondary,ignition,CC
723,ridden,bug,CC
742,kick,punch,CC
743,lock,load,CC
743,thank,god,CC
737,thirteen,unlucky,CC
727,stones,rolling,CC
743,shake dog shake,the cure,CC
728,spa,fon,CC
736,charlton,comics,CC
728,chocolate,rabbit,CC
723,down,under,CC
743,luchador,mexico,CC
736,ward,burt,CC
743,headquarters,hindquarters,CC
736,xenophobia,strangers,CC
728,wizard,id,CC
743,archbishop,canterbury,CC
742,moth,man,CC
746,headache,pounding,CC
727,dunce,cap,CC
737,montreal,maple leaf,CC
736,bassoon,double reed,CC
746,click,bait,CC
743,sundae,ice cream,CC
728,flute,pipes,CC
728,rich,cream,CC
736,partnership,law firm,CC
743,incident,crime,CC
743,stream,fishing,CC
743,scrotum,sac,CC
728,hand,ninja,CC
724,acceptance,denial,CC
732,west wing,sheen,CC
723,pigs,fly,CC
728,funkadelic,trip,CC
743,bend,u,CC
724,predator,nashville,CC
746,thousand,island,CC
743,cut,statistics,CC
743,wing,bird,CC
742,cake,pie,CC
723,android,explosive,CC
730,roxanne,police,CC
728,potatoes,potaytoes,CC
731,treasure hunt,gold,CC
743,planet,orbit,CC
730,show,muppet,CC
730,necklace,pearl,CC
731,game,on,CC
730,dirk,dagger,CC
746,guitar,pedal steel,CC
743,gojira,godzilla,CC
737,cosplay,convention,CC
736,scott,george,CC
743,music,box,CC
743,white,lightning,CC
736,game,triple h,CC
736,snafu,chaos,CC
743,cardy,bat lash,CC
737,microphone,karaoke,CC
723,lick,kiss,CC
743,bartok,bat,CC
730,guitar,strings,CC
728,school,fish,CC
742,fun,time,CC
737,vampire,bat,CC
743,bed,spread,CC
731,edward,snowden,CC
736,drawbridge,moat,CC
736,wing,politics,CC
743,liar,falsehood,CC
743,cat,tiger,CC
746,captain,whitman,CC
727,joyce,brothers,CC
736,phillip,i raise you a,CC
728,stonehenge,solstice,CC
730,hombre,amigo,CC
742,count,duckula,CC
743,inherit,will,CC
743,joe,sixpack,CC
743,meat,butcher,CC
751,bicycle,cards,CC
728,moonshine,blindness,CC
746,honor,thieves,CC
727,circle,square,CC
737,power,cosmic,CC
746,tail,chase,CC
746,cybermen,jelly babies,CC
743,tusk,walrus,CC
736,terrible,twos,CC
743,oz,wizard,CC
743,weed,urinated,CC
728,wales,josey,CC
743,neverending story,rock-eater,CC
743,barefoot gen,manga,CC
730,dawn,chorus,CC
728,periodic,season,CC
723,smallest,pet shop,CC
736,witch,scarlet,CC
724,stan lee,cameo,CC
730,chocolate,cake,CC
728,ka-zar,czar,CC
724,saltire,andrew,CC
743,cameo,brooch,CC
738,skellig,craggy isle,CC
723,tooth,drill,CC
746,bulb,tulip,CC
730,punisher,guns,CC
743,lad,ladette,CC
743,ix,oz,CC
751,wheel,warriors,CC
737,pi,boston cream pie,CC
743,dream,catcher,CC
743,teething,ring,CC
737,rings,bling,CC
743,substance,material,CC
743,present,now,CC
737,pawn,takes queen,CC
723,crime,scene,CC
743,tomorrow,yesterday,CC
730,odin,asgard,CC
728,poodles,oodles,CC
738,ace,the doctor,CC
730,sewer,poop,CC
743,pair,couple,CC
728,ark,indiana,CC
727,coil,snake,CC
737,slugfest,punch-a-paloooza,CC
736,prison,penitentiary,CC
759,land,stolen,CC
743,swampy,quagmire,CC
736,2000,space,CC
728,fu manchu,mustache,CC
730,chest,cold,CC
743,the,end,CC
743,fans,sports,CC
743,mole,dig,CC
742,weasel word,squirrel girl,CC
743,book,library,CC
743,republican,movement,CC
743,deer,stag,CC
743,gun,smoke,CC
737,pit,pendulum,CC
728,jurassic-m,secondary,CC
743,purple,pants,CC
742,back,front,CC
723,euphemism,krunk,CC
728,purple,grape,CC
737,knife,fork,CC
724,bonanza,ponderosa,CC
730,storm,hero,CC
736,hammerhead,dick tracy,CC
736,legal,tender,CC
723,ron,mcdonald,CC
743,utopia,paradise,CC
736,car,truck,CC
724,swimming,phelps,CC
723,down,feather,CC
727,hardware,store,CC
728,eater lad,nsfw,CC
743,tom,jerry,CC
742,burger,bob,CC
743,peace,sign,CC
723,monkey,island,CC
723,computer,mouse,CC
743,run,walk,CC
736,classified,documents,CC
740,bridge,span,CC
723,nothing,nada,CC
730,gumption,pluck,CC
743,notebook,laptop,CC
746,paper,tiger,CC
731,sunglasses,sunlight,CC
746,acid,kool aid,CC
731,blazer,flame,CC
723,box,top,CC
743,clydesdale,plough,CC
746,falsehood,prevarication,CC
737,toho studios,ultraman,CC
737,lampoon,monty python,CC
743,lamb,chop,CC
737,therapist,psychiatrist,CC
723,hood,ornament,CC
736,pool,swimming,CC
730,harry,sally,CC
723,public,school,CC
724,denis villeneuve,denys arcand,CC
743,pudding man,georgie porgie,CC
723,coffee,cappuccino,CC
728,old,faithful,CC
730,bond,bail,CC
730,crazy,insane,CC
728,shock,thousand,CC
751,chart,medical,CC
737,russia,vodka,CC
743,gates,bill,CC
743,curious,odd,CC
743,game,meat,CC
723,stinky,stimpy,CC
737,weld,forge,CC
723,california,sun,CC
746,salvador,dali,CC
728,anvil,vulcan,CC
743,companion,inara,CC
743,coat,hanger,CC
736,ranch,dressing,CC
728,latitude,leeway,CC
730,party,balloons,CC
728,manager,palooka,CC
728,super,custodian,CC
728,land,free,CC
743,roger,jolly,CC
730,earl,grey,CC
728,kit,marlowe,CC
731,arrogant,conceited,CC
724,bridge,pai gow,CC
731,ages,years,CC
723,baby,doll,CC
743,succubus,incubus,CC
730,guy fawkes,vendetta,CC
730,heir,inherit,CC
746,coat,technicolor,CC
727,another world,days of our lives,CC
737,men,women,CC
724,chill,cool,CC
746,brass,bonanza,CC
743,house,arrest,CC
736,six,touchdown,CC
738,t,life on mars,CC
736,poison,doctor,CC
728,wolf,pac,CC
743,perjury,court,CC
738,watch,mid,CC
746,cake,ice cream,CC
743,mittens,kittens,CC
731,store,box,CC
728,torch,carry,CC
723,some,one,CC
746,shearer,sheep,CC
736,revolver,gun,CC
731,knob,door,CC
742,avenue,boulevard,CC
737,number,count,CC
723,car,gas,CC
730,results,test,CC
743,time,clock,CC
746,root,yggdrasil,CC
727,movie,theater,CC
728,colonel,kentucky,CC
728,tartar,hun,CC
730,finder,loser,CC
728,nightmare,elm,CC
728,apple,jobs,CC
746,egypt,nubia,CC
743,mrs,lighthouse,CC
743,vest,waistcoat,CC
736,horn,honking,CC
746,owls,athena,CC
743,quagmire,muck,CC
728,gerry anderson,strings,CC
743,scrooge,dickens,CC
724,voyage,trip,CC
746,attack,killer tomatoes,CC
743,eagle,talon,CC
736,ship,water,CC
746,bots,spam,CC
736,absolutely,vodka,CC
743,silver star,chest,CC
730,ship,sail,CC
737,tarts,strawberry,CC
743,ikea,furniture,CC
724,results,winning,CC
728,condom,spartan,CC
736,walks,baseball,CC
742,hat,head,CC
743,bacon,eggs,CC
731,dickinson,bruce,CC
743,annie,oakley,CC
746,opium,den,CC
727,amc,jeep,CC
736,kasem,robin,CC
743,ignorance,bliss,CC
743,wind,mill,CC
743,crackle,snap,CC
743,retcon,roy thomas,CC
723,strange,someplace,CC
727,carbon monoxide,poisoning,CC
730,twiki,robot,CC
746,fort,charles,CC
743,power,ranger,CC
743,rancher,cowboy,CC
746,larry,daryl,CC
742,sports,stupid,CC
743,pang,hunger,CC
746,emeralds,may,CC
732,wine,cheese,CC
743,slacks,tights,CC
743,encounters,brief,CC
736,pepperoni,roll,CC
728,bowel,fibre,CC
735,quest,probe,CC
743,crypt,vault,CC
723,ray,charles,CC
743,death-eater,voldermort,CC
730,bird,charlie,CC
728,revolver,beatles,CC
737,green,gamma rays,CC
736,slate,clay,CC
736,bender,fender,CC
728,jyhad,struggle,CC
743,sucks,blows,CC
723,doctor,benway,CC
743,galileo,jupiter,CC
730,moons,rocketship,CC
736,fire,pit,CC
743,city,naked,CC
743,macedonia,greece,CC
742,ride,moustache,CC
728,army,oliver,CC
730,chuckles,laughs,CC
746,box,charlie-m,CC
736,tacs,watch,CC
743,crystal castles,crystal maze,CC
736,robe,slippers,CC
743,hillary,duff,CC
743,talkin,doll,CC
728,peel,emma,CC
746,coffee,bananas,CC
743,breakwater,surfing,CC
730,gathering,magic,CC
743,notions,ideas,CC
742,air force,navy,CC
730,roadies,black,CC
759,wax,bikini,CC
728,ready,roundup,CC
727,cough,drops,CC
746,manning,archie,CC
736,france,napoleon bonaparte,CC
730,sacred,holy,CC
723,woman,circe,CC
723,sun,king,CC
737,weak,strong,CC
743,new amsterdam,constantinople,CC
743,perfection,apotheosis,CC
728,man,isle,CC
743,lamp,oil,CC
737,marsupial,pocket,CC
731,moon,knight,CC
730,alps,swiss,CC
727,bought,sold,CC
743,game,theory,CC
743,police,copper,CC
746,surrender,never,CC
728,summertime,porgy and bess,CC
743,name,sake,CC
728,glasses,bottle,CC
728,swamp,quagmire,CC
730,palestine,liberation,CC
736,ugly,duckling,CC
730,grey,scale,CC
727,comedians,standup,CC
737,black,ink,CC
728,patrol,dawn,CC
743,comics,dc,CC
742,woman,lady,CC
730,dog,whistle,CC
736,shaft,drive,CC
736,male,female,CC
730,boomerang,captain,CC
737,natural,disaster,CC
743,wine,grapes,CC
743,carol,christmas,CC
742,penthouse,apartment,CC
736,shoe,al bundy,CC
728,water,pass,CC
736,badge,emblem,CC
728,socks,darn,CC
736,holland,windmills,CC
743,kon tiki,tours,CC
736,wine,spirits,CC
723,touch,taste,CC
737,sleuth,olivier or caine,CC
731,counted,money,CC
743,barsoom,helium,CC
743,flashdance,welder,CC
723,records,face,CC
724,trigonometry,cosine,CC
746,stone,temple,CC
746,pole,arm,CC
736,interception,fumble,CC
736,brush,teeth,CC
746,whitewall,dover,CC
730,delicious,tasty,CC
730,limits,speed,CC
742,edema,vapors,CC
728,headache,taxes,CC
743,arm,sleeve,CC
723,toy,story,CC
743,metal men,platinum,CC
736,cloak,wrap,CC
736,third,base,CC
727,roquefort,blue cheese,CC
743,nightmare,dream,CC
723,twelve,even,CC
730,careless,clumsy,CC
736,fake,counterfeit,CC
723,balloons,fight,CC
743,rider,horse,CC
728,dog,friend,CC
751,snowden,knowledge,CC
736,puccini,arias,CC
728,supper,last,CC
736,chalice,goblet,CC
743,cathedral,winchester,CC
743,knights,armour,CC
728,australis,crux,CC
723,clumsy,ditz,CC
743,bunch,bananas,CC
728,anchovies,salt,CC
736,berlin,irving,CC
732,eagle,bald,CC
737,wisdom,virtue,CC
730,thermidor,cigar,CC
743,egg,beater,CC
736,trip,journey,CC
743,teletubby,po,CC
737,ulcer,hole,CC
743,miami,vice,CC
727,lightning,bottle,CC
728,nancy,ronald,CC
723,organs,pianos,CC
736,fruit,apple,CC
743,boston,bun,CC
723,occult,pentagram,CC
746,one,moment,CC
728,fish,wanda,CC
736,alien,encounters,CC
743,grid,iron,CC
743,dragon,puff,CC
743,kitty,miss,CC
728,wrestler,mexico,CC
728,coordinates,north by northwest,CC
730,coke,comics,CC
723,murder,crime,CC
742,bumble,clumsy,CC
737,operation,surgery,CC
746,sisters,helena handbasket,CC
723,attraction,hasenpfeffer,CC
746,shakespeare,globe,CC
737,delicatessen,pastrami,CC
736,smoke,salmon,CC
736,egypt,pyramids,CC
727,roy,rogers,CC
743,pudding,custard,CC
736,antique,roadshow,CC
737,lipsynch,milli vanilli,CC
736,waves,tidal,CC
743,crack,cocaine,CC
743,homer,odyssey,CC
743,inches,centimetres,CC
723,celsius,fahrenheit,CC
743,fact,truth,CC
727,pulp,fiction,CC
731,teeth,white,CC
730,coryphaeus,yoghurt,CC
723,birth,after,CC
746,cyborg,bionic,CC
736,cheers,pom-poms,CC
728,alien,covenant,CC
730,yorkshire,pudding,CC
727,shore,line,CC
742,mechanic,car,CC
736,sixpack,beer,CC
727,paperback,book,CC
727,track,field,CC
728,bench,press,CC
743,hot,dog,CC
746,rose,cross,CC
723,tea,bag,CC
728,squid,ink,CC
746,yates,u,CC
736,mountains,majestic,CC
746,jackson,mississippi,CC
730,language,profane,CC
743,oaths,swearing,CC
723,pitcher,lemons,CC
723,club,cupid car,CC
746,turn,coat,CC
723,karamazov,dostoyevsky,CC
742,bellerophon,mythology,CC
723,murdoch,mysteries,CC
736,i,one,CC
743,bill,cosby,CC
723,valentine,arrow,CC
728,sea,tranquility,CC
738,estragon,beckett,CC
723,games,hunger,CC
743,forbush,crazy,CC
743,mount,horse,CC
736,fairy tale,grimm,CC
730,starship,troopers,CC
724,masse,spin,CC
743,call,centre,CC
723,blood eagle,valknut,CC
736,snap,pop,CC
736,leprechaun,lucky charms,CC
727,nest,bird,CC
742,heart,brain,CC
723,baseball,mister,CC
743,verne,cannon,CC
728,mould,toadstool,CC
746,metamorphosis,odyssey,CC
723,slugger,slugfest,CC
743,calgary,canada,CC
727,murphy,law,CC
727,dog,park,CC
730,guitar,strings,CC
728,aphrodite,anvil,CC
746,fangirled,squee,CC
743,department,government,CC
724,vibrations,waves,CC
723,disco,mirror,CC
736,chocolate,fudge,CC
743,sink,swim,CC
736,sore,back,CC
743,papoose,indian,CC
723,green,lantern,CC
737,maybe,possible,CC
730,gold,finger,CC
737,sister,twisted,CC
737,vogue,pose,CC
743,ventriloquist,dummy,CC
736,paper,memory,CC
737,maker,creator,CC
723,lucky charms,irish,CC
730,tattoo,needle,CC
730,caring,sharing,CC
723,screen,door,CC
746,rank and file,enlisted,CC
723,mistake,clamato,CC
743,warriors,jaycee,CC
736,black,magic,CC
736,thistle,scottish national emblem,CC
743,garrison keillor,prairie,CC
752,water,tea,CC
743,reel-to-reel,recorder,CC
728,force,enigma,CC
730,teacher,apple,CC
736,incite,kindle,CC
