ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
17986,2006.0,Aaron McKie,PG,33.0,LAL,14.0,0.272,0.16699999999999998,0.0,0.1,0.1,3.0,12.0,0.25,3.0,10.0,0.3,0.25,1.0,2.0,0.5,11.0,7.0,7.0
17987,2006.0,Keith McLeod,PG,26.0,UTA,66.0,0.46399999999999997,0.391,-0.2,0.8,0.6,120.0,340.0,0.353,96.0,258.0,0.37200000000000005,0.38799999999999996,106.0,133.0,0.797,151.0,131.0,370.0
17989,2006.0,Chris Mihm,C,26.0,LAL,59.0,0.552,0.43799999999999994,2.2,1.7,4.0,230.0,459.0,0.501,230.0,459.0,0.501,0.501,144.0,201.0,0.716,61.0,214.0,604.0
17990,2006.0,Aaron Miles,PG,22.0,GSW,19.0,0.405,0.222,-0.2,0.1,0.0,6.0,18.0,0.33299999999999996,6.0,18.0,0.33299999999999996,0.33299999999999996,4.0,4.0,1.0,24.0,13.0,16.0
17991,2006.0,C.J. Miles,PG,18.0,UTA,23.0,0.456,0.316,0.1,0.2,0.3,28.0,76.0,0.368,23.0,56.0,0.41100000000000003,0.401,18.0,24.0,0.75,16.0,20.0,79.0
17992,2006.0,Darius Miles,SF,24.0,POR,40.0,0.48,0.32,-1.6,0.6,-1.0,235.0,510.0,0.461,233.0,500.0,0.466,0.46299999999999997,87.0,163.0,0.534,73.0,100.0,559.0
17993,2006.0,Darko Milicic,C,20.0,TOT,55.0,0.52,0.214,0.0,1.1,1.2,119.0,234.0,0.509,119.0,232.0,0.513,0.509,28.0,50.0,0.56,41.0,92.0,266.0
17994,2006.0,Darko Milicic,C,20.0,DET,25.0,0.507,0.242,-0.2,0.3,0.0,17.0,33.0,0.515,17.0,31.0,0.5479999999999999,0.515,3.0,8.0,0.375,9.0,25.0,37.0
17995,2006.0,Darko Milicic,C,20.0,ORL,30.0,0.522,0.209,0.3,0.9,1.1,102.0,201.0,0.507,102.0,201.0,0.507,0.507,25.0,42.0,0.595,32.0,67.0,229.0
17996,2006.0,Andre Miller,PG,29.0,DEN,82.0,0.532,0.486,3.6,2.6,6.2,404.0,872.0,0.46299999999999997,399.0,845.0,0.47200000000000003,0.466,313.0,424.0,0.738,674.0,213.0,1126.0
17997,2006.0,Brad Miller,C,29.0,SAC,79.0,0.5760000000000001,0.385,5.5,3.6,9.1,434.0,877.0,0.495,400.0,789.0,0.507,0.514,280.0,338.0,0.828,374.0,234.0,1182.0
17998,2006.0,Mike Miller,SG,25.0,MEM,74.0,0.595,0.276,3.9,3.5,7.4,354.0,760.0,0.466,216.0,421.0,0.513,0.557,168.0,210.0,0.8,200.0,173.0,1014.0
17999,2006.0,Yao Ming*,C,25.0,HOU,57.0,0.5920000000000001,0.439,5.0,3.5,8.6,467.0,900.0,0.519,467.0,899.0,0.519,0.519,337.0,395.0,0.853,85.0,195.0,1271.0
18000,2006.0,Cuttino Mobley,SF,30.0,LAC,79.0,0.519,0.271,1.9,3.4,5.3,429.0,1008.0,0.426,346.0,763.0,0.45299999999999996,0.467,229.0,273.0,0.8390000000000001,238.0,208.0,1170.0
18001,2006.0,Nazr Mohammed,C,28.0,SAS,80.0,0.56,0.382,1.7,2.8,4.5,190.0,377.0,0.504,190.0,377.0,0.504,0.504,113.0,144.0,0.785,40.0,220.0,493.0
18002,2006.0,Sergei Monia,SF,22.0,TOT,26.0,0.413,0.161,-0.3,0.1,-0.2,29.0,87.0,0.33299999999999996,20.0,53.0,0.377,0.385,10.0,14.0,0.7140000000000001,19.0,41.0,77.0
18003,2006.0,Sergei Monia,SF,22.0,POR,23.0,0.415,0.141,-0.2,0.1,-0.2,29.0,85.0,0.341,20.0,52.0,0.385,0.39399999999999996,8.0,12.0,0.667,19.0,41.0,75.0
18004,2006.0,Sergei Monia,SF,22.0,SAC,3.0,0.34700000000000003,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
18005,2006.0,Mikki Moore,C,30.0,SEA,47.0,0.509,0.5,0.1,0.0,0.1,54.0,124.0,0.435,54.0,122.0,0.44299999999999995,0.435,46.0,62.0,0.742,27.0,92.0,154.0
18006,2006.0,Terence Morris,SF,27.0,ORL,22.0,0.348,0.061,-0.4,0.2,-0.1,16.0,49.0,0.327,16.0,47.0,0.34,0.327,3.0,3.0,1.0,4.0,19.0,35.0
18007,2006.0,Alonzo Mourning*,C,35.0,MIA,65.0,0.615,0.711,2.1,2.6,4.8,188.0,315.0,0.597,188.0,314.0,0.599,0.597,133.0,224.0,0.594,11.0,177.0,509.0
18008,2006.0,Troy Murphy,PF,25.0,GSW,74.0,0.529,0.381,3.5,3.0,6.5,363.0,838.0,0.433,305.0,657.0,0.46399999999999997,0.46799999999999997,251.0,319.0,0.787,101.0,191.0,1035.0
18009,2006.0,Lamond Murray,SF,32.0,NJN,57.0,0.493,0.221,-0.1,1.0,0.9,72.0,181.0,0.39799999999999996,45.0,103.0,0.43700000000000006,0.47200000000000003,25.0,40.0,0.625,13.0,66.0,196.0
18010,2006.0,Ronald Murray,SG,26.0,TOT,76.0,0.48700000000000004,0.315,0.2,0.5,0.7,321.0,768.0,0.418,284.0,627.0,0.45299999999999996,0.442,172.0,242.0,0.711,197.0,133.0,851.0
18011,2006.0,Ronald Murray,SG,26.0,SEA,48.0,0.46299999999999997,0.306,-0.3,-0.3,-0.7,179.0,451.0,0.397,162.0,375.0,0.43200000000000005,0.41600000000000004,99.0,138.0,0.7170000000000001,120.0,69.0,474.0
18012,2006.0,Ronald Murray,SG,26.0,CLE,28.0,0.52,0.32799999999999996,0.5,0.9,1.3,142.0,317.0,0.44799999999999995,122.0,252.0,0.484,0.479,73.0,104.0,0.7020000000000001,77.0,64.0,377.0
18013,2006.0,Dikembe Mutombo*,C,39.0,HOU,64.0,0.626,0.958,1.3,1.8,3.1,50.0,95.0,0.526,50.0,95.0,0.526,0.526,69.0,91.0,0.758,4.0,128.0,169.0
18014,2006.0,Boniface N'Dong,C,28.0,LAC,23.0,0.439,0.17,0.0,0.2,0.2,22.0,53.0,0.415,22.0,52.0,0.423,0.415,6.0,9.0,0.667,7.0,23.0,50.0
18015,2006.0,Bostjan Nachbar,PF-SF,25.0,TOT,36.0,0.44799999999999995,0.282,-0.4,0.5,0.1,54.0,156.0,0.34600000000000003,35.0,85.0,0.41200000000000003,0.40700000000000003,30.0,44.0,0.682,27.0,65.0,157.0
18016,2006.0,Bostjan Nachbar,PF,25.0,NOK,25.0,0.451,0.29,-0.3,0.4,0.0,42.0,124.0,0.33899999999999997,25.0,67.0,0.373,0.40700000000000003,25.0,36.0,0.6940000000000001,22.0,52.0,126.0
18017,2006.0,Bostjan Nachbar,SF,25.0,NJN,11.0,0.436,0.25,-0.1,0.1,0.0,12.0,32.0,0.375,10.0,18.0,0.556,0.406,5.0,8.0,0.625,5.0,13.0,31.0
18018,2006.0,Lee Nailon,PF,30.0,PHI,22.0,0.537,0.188,0.3,0.2,0.5,40.0,80.0,0.5,40.0,80.0,0.5,0.5,13.0,15.0,0.867,7.0,32.0,93.0
18019,2006.0,Eduardo Najera,PF,29.0,DEN,64.0,0.494,0.379,1.0,1.8,2.7,127.0,301.0,0.42200000000000004,123.0,289.0,0.426,0.429,89.0,114.0,0.7809999999999999,52.0,165.0,347.0
18020,2006.0,Steve Nash,PG,31.0,PHO,79.0,0.632,0.264,10.3,2.1,12.4,541.0,1056.0,0.512,391.0,714.0,0.5479999999999999,0.583,257.0,279.0,0.9209999999999999,826.0,120.0,1489.0
18021,2006.0,Jameer Nelson,PG,23.0,ORL,62.0,0.5670000000000001,0.252,3.5,1.4,4.9,347.0,719.0,0.483,277.0,554.0,0.5,0.531,141.0,181.0,0.779,302.0,174.0,905.0
18022,2006.0,Rasho Nesterovic,C,29.0,SAS,80.0,0.521,0.09,0.9,2.9,3.7,172.0,334.0,0.515,172.0,332.0,0.518,0.515,18.0,30.0,0.6,33.0,209.0,362.0
18023,2006.0,Ira Newble,SG,31.0,CLE,36.0,0.375,0.281,-0.3,0.3,0.1,17.0,57.0,0.298,14.0,44.0,0.318,0.325,11.0,16.0,0.688,9.0,47.0,48.0
18024,2006.0,Andres Nocioni,PF,26.0,CHI,82.0,0.5670000000000001,0.29100000000000004,3.3,3.4,6.7,383.0,831.0,0.461,290.0,593.0,0.489,0.517,204.0,242.0,0.843,117.0,252.0,1063.0
18025,2006.0,Moochie Norris,PG,32.0,TOT,45.0,0.479,0.375,-0.3,0.5,0.3,46.0,112.0,0.41100000000000003,42.0,98.0,0.429,0.429,29.0,42.0,0.69,50.0,49.0,125.0
18026,2006.0,Moochie Norris,PG,32.0,HOU,29.0,0.44799999999999995,0.262,-0.2,0.4,0.2,26.0,65.0,0.4,26.0,60.0,0.433,0.4,13.0,17.0,0.765,29.0,31.0,65.0
18027,2006.0,Moochie Norris,PG,32.0,NOK,16.0,0.517,0.532,-0.1,0.1,0.0,20.0,47.0,0.426,16.0,38.0,0.42100000000000004,0.46799999999999997,16.0,25.0,0.64,21.0,18.0,60.0
18028,2006.0,Dirk Nowitzki,PF,27.0,DAL,81.0,0.589,0.382,13.5,4.3,17.7,751.0,1564.0,0.48,641.0,1293.0,0.496,0.515,539.0,598.0,0.9009999999999999,226.0,164.0,2151.0
18029,2006.0,Jermaine O'Neal,PF,27.0,IND,51.0,0.53,0.457,1.4,3.5,4.9,380.0,805.0,0.47200000000000003,377.0,795.0,0.474,0.474,261.0,368.0,0.7090000000000001,133.0,177.0,1024.0
18030,2006.0,Shaquille O'Neal*,C,33.0,MIA,59.0,0.586,0.589,3.3,2.9,6.2,480.0,800.0,0.6,480.0,800.0,0.6,0.6,221.0,471.0,0.469,113.0,230.0,1181.0
18031,2006.0,Fabricio Oberto,C,30.0,SAS,59.0,0.491,0.29,0.2,0.9,1.1,44.0,93.0,0.473,44.0,91.0,0.484,0.473,15.0,27.0,0.556,27.0,91.0,103.0
18032,2006.0,Lamar Odom,PF,26.0,LAL,80.0,0.5579999999999999,0.33799999999999997,5.4,3.8,9.2,445.0,925.0,0.48100000000000004,365.0,710.0,0.514,0.524,216.0,313.0,0.69,443.0,256.0,1186.0
18033,2006.0,Emeka Okafor,PF,23.0,CHA,26.0,0.46399999999999997,0.396,-0.2,1.1,1.0,131.0,316.0,0.415,131.0,316.0,0.415,0.415,82.0,125.0,0.6559999999999999,31.0,88.0,344.0
18034,2006.0,Mehmet Okur,PF,26.0,UTA,82.0,0.5539999999999999,0.402,6.3,3.0,9.3,519.0,1128.0,0.46,439.0,894.0,0.491,0.496,354.0,454.0,0.78,194.0,285.0,1472.0
18035,2006.0,Kevin Ollie,SG,33.0,PHI,70.0,0.491,0.282,0.5,0.5,1.1,75.0,174.0,0.431,74.0,171.0,0.433,0.434,41.0,49.0,0.8370000000000001,101.0,103.0,192.0
18036,2006.0,Michael Olowokandi,C,30.0,TOT,48.0,0.456,0.196,-1.1,1.4,0.3,107.0,240.0,0.446,107.0,240.0,0.446,0.446,24.0,47.0,0.511,23.0,122.0,238.0
18037,2006.0,Michael Olowokandi,C,30.0,MIN,32.0,0.455,0.2,-0.8,1.2,0.4,87.0,195.0,0.446,87.0,195.0,0.446,0.446,19.0,39.0,0.48700000000000004,17.0,100.0,193.0
18038,2006.0,Michael Olowokandi,C,30.0,BOS,16.0,0.46399999999999997,0.17800000000000002,-0.3,0.2,-0.1,20.0,45.0,0.444,20.0,45.0,0.444,0.444,5.0,8.0,0.625,6.0,22.0,45.0
18039,2006.0,Greg Ostertag,C,32.0,UTA,60.0,0.503,0.387,0.2,1.1,1.3,61.0,124.0,0.49200000000000005,61.0,124.0,0.49200000000000005,0.49200000000000005,24.0,48.0,0.5,58.0,129.0,146.0
18040,2006.0,Bo Outlaw,PF,34.0,ORL,32.0,0.61,0.138,0.4,0.4,0.7,35.0,58.0,0.603,35.0,58.0,0.603,0.603,5.0,8.0,0.625,14.0,50.0,75.0
18041,2006.0,Travis Outlaw,PF,21.0,POR,69.0,0.491,0.242,0.4,0.5,0.9,162.0,368.0,0.44,148.0,315.0,0.47,0.45899999999999996,62.0,89.0,0.6970000000000001,34.0,112.0,400.0
18042,2006.0,Andre Owens,PG,25.0,UTA,23.0,0.42100000000000004,0.243,-0.3,0.1,-0.2,27.0,74.0,0.365,24.0,58.0,0.414,0.385,12.0,18.0,0.667,8.0,25.0,69.0
18043,2006.0,Zaza Pachulia,C,21.0,ATL,78.0,0.53,0.593,2.5,1.4,3.9,307.0,681.0,0.451,307.0,679.0,0.452,0.451,297.0,404.0,0.735,129.0,286.0,911.0
18044,2006.0,Scott Padgett,PF,29.0,NJN,62.0,0.489,0.16899999999999998,0.6,1.3,1.8,71.0,201.0,0.353,29.0,80.0,0.363,0.45799999999999996,27.0,34.0,0.794,41.0,90.0,211.0
18045,2006.0,Milt Palacio,PG,27.0,UTA,71.0,0.47,0.37200000000000005,-0.9,1.1,0.2,171.0,403.0,0.424,170.0,387.0,0.439,0.426,98.0,150.0,0.653,190.0,125.0,441.0
18046,2006.0,Jannero Pargo,PG,26.0,CHI,57.0,0.455,0.07200000000000001,-0.9,0.8,-0.1,109.0,292.0,0.373,70.0,189.0,0.37,0.44,17.0,21.0,0.81,94.0,57.0,274.0
18047,2006.0,Smush Parker,PG,24.0,LAL,82.0,0.5479999999999999,0.231,2.8,3.0,5.8,348.0,779.0,0.447,228.0,451.0,0.506,0.524,125.0,180.0,0.6940000000000001,302.0,213.0,941.0
18048,2006.0,Tony Parker,PG,23.0,SAS,80.0,0.584,0.315,5.5,4.1,9.6,623.0,1136.0,0.5479999999999999,612.0,1100.0,0.556,0.5529999999999999,253.0,358.0,0.7070000000000001,460.0,161.0,1510.0
18049,2006.0,Ruben Patterson,SF-SG,30.0,TOT,71.0,0.547,0.532,1.1,1.0,2.1,327.0,635.0,0.515,326.0,622.0,0.524,0.516,203.0,338.0,0.601,127.0,150.0,858.0
18050,2006.0,Ruben Patterson,SF,30.0,POR,45.0,0.537,0.596,0.7,0.3,1.0,188.0,379.0,0.496,188.0,372.0,0.505,0.496,138.0,226.0,0.611,60.0,79.0,514.0
18051,2006.0,Ruben Patterson,SG,30.0,DEN,26.0,0.563,0.43799999999999994,0.4,0.7,1.1,139.0,256.0,0.5429999999999999,138.0,250.0,0.552,0.545,65.0,112.0,0.58,67.0,71.0,344.0
18052,2006.0,Chris Paul,PG,20.0,NOK,78.0,0.546,0.491,6.8,3.6,10.4,407.0,947.0,0.43,357.0,770.0,0.46399999999999997,0.456,394.0,465.0,0.847,611.0,218.0,1258.0
18053,2006.0,Sasha Pavlovic,SG,22.0,CLE,53.0,0.516,0.231,-0.1,0.6,0.5,87.0,212.0,0.41,52.0,116.0,0.44799999999999995,0.493,32.0,49.0,0.653,25.0,103.0,241.0
18054,2006.0,Gary Payton*,PG,37.0,MIA,81.0,0.52,0.23,1.8,2.3,4.1,230.0,547.0,0.42,164.0,317.0,0.517,0.48100000000000004,100.0,126.0,0.794,257.0,169.0,626.0
18055,2006.0,Kendrick Perkins,C,21.0,BOS,68.0,0.5479999999999999,0.489,0.3,2.0,2.3,137.0,266.0,0.515,137.0,264.0,0.519,0.515,80.0,130.0,0.615,69.0,199.0,354.0
18056,2006.0,Morris Peterson,SG,28.0,TOR,82.0,0.561,0.268,5.2,0.6,5.9,478.0,1096.0,0.436,301.0,648.0,0.465,0.517,241.0,294.0,0.82,190.0,223.0,1374.0
18057,2006.0,Johan Petro,C,20.0,SEA,68.0,0.53,0.25,0.7,0.2,1.0,153.0,300.0,0.51,153.0,300.0,0.51,0.51,47.0,75.0,0.627,15.0,213.0,353.0
18058,2006.0,Eric Piatkowski,SG,35.0,CHI,29.0,0.467,0.08199999999999999,-0.2,0.2,0.1,24.0,61.0,0.39299999999999996,15.0,28.0,0.536,0.467,2.0,5.0,0.4,13.0,20.0,59.0
18059,2006.0,Paul Pierce,SF,28.0,BOS,79.0,0.5820000000000001,0.555,8.3,3.2,11.5,689.0,1462.0,0.47100000000000003,578.0,1148.0,0.503,0.509,627.0,812.0,0.772,375.0,223.0,2116.0
18060,2006.0,Mickael Pietrus,SF,23.0,GSW,52.0,0.5,0.342,-0.3,0.9,0.6,169.0,418.0,0.40399999999999997,113.0,242.0,0.467,0.47100000000000003,87.0,143.0,0.608,44.0,132.0,481.0
18061,2006.0,Zoran Planinic,PG,23.0,NJN,56.0,0.45,0.361,-0.8,0.8,0.1,66.0,183.0,0.361,53.0,127.0,0.41700000000000004,0.396,46.0,66.0,0.6970000000000001,53.0,91.0,191.0
18062,2006.0,Pavel Podkolzin,C,21.0,DAL,1.0,0.32299999999999995,3.0,-0.1,0.0,-0.1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.5,0.0,0.0,3.0
18063,2006.0,Scot Pollard,C,30.0,IND,45.0,0.495,0.247,0.6,1.6,2.1,70.0,154.0,0.455,70.0,154.0,0.455,0.455,29.0,38.0,0.763,24.0,115.0,169.0
18064,2006.0,James Posey,SF,29.0,MIA,67.0,0.5720000000000001,0.154,1.8,2.4,4.2,159.0,395.0,0.40299999999999997,42.0,105.0,0.4,0.551,48.0,61.0,0.787,89.0,196.0,483.0
18065,2006.0,Vitaly Potapenko,C,30.0,TOT,33.0,0.535,0.239,0.2,-0.1,0.1,37.0,71.0,0.521,37.0,71.0,0.521,0.521,10.0,17.0,0.588,9.0,50.0,84.0
18066,2006.0,Vitaly Potapenko,C,30.0,SEA,24.0,0.518,0.266,0.2,-0.1,0.0,32.0,64.0,0.5,32.0,64.0,0.5,0.5,10.0,17.0,0.588,7.0,44.0,74.0
18068,2006.0,Josh Powell,PF,23.0,DAL,37.0,0.546,0.556,0.3,0.4,0.7,37.0,81.0,0.457,37.0,81.0,0.457,0.457,36.0,45.0,0.8,9.0,52.0,110.0
18069,2006.0,Ronnie Price,PG,22.0,SAC,29.0,0.474,0.207,-0.1,0.1,0.1,21.0,58.0,0.36200000000000004,15.0,31.0,0.484,0.414,12.0,12.0,1.0,11.0,10.0,60.0
18070,2006.0,Tayshaun Prince,SF,25.0,DET,82.0,0.524,0.23800000000000002,4.0,3.0,7.0,455.0,999.0,0.455,391.0,816.0,0.479,0.48700000000000004,182.0,238.0,0.765,186.0,96.0,1156.0
18071,2006.0,Laron Profit,SG,28.0,LAL,25.0,0.55,0.28600000000000003,0.0,0.3,0.3,40.0,84.0,0.47600000000000003,37.0,66.0,0.561,0.494,21.0,24.0,0.875,15.0,25.0,104.0
18072,2006.0,Joel Przybilla,C,26.0,POR,56.0,0.561,0.644,1.0,1.2,2.3,131.0,239.0,0.5479999999999999,131.0,239.0,0.5479999999999999,0.5479999999999999,82.0,154.0,0.532,43.0,149.0,344.0
18073,2006.0,Vladimir Radmanovic,PF,25.0,TOT,77.0,0.545,0.177,2.3,1.4,3.8,262.0,643.0,0.40700000000000003,124.0,289.0,0.429,0.515,93.0,114.0,0.816,136.0,210.0,755.0
18074,2006.0,Vladimir Radmanovic,PF,25.0,SEA,47.0,0.529,0.161,1.3,0.1,1.4,154.0,384.0,0.401,82.0,188.0,0.436,0.495,55.0,62.0,0.887,72.0,130.0,435.0
18075,2006.0,Vladimir Radmanovic,PF,25.0,LAC,30.0,0.568,0.201,1.0,1.3,2.3,108.0,259.0,0.41700000000000004,42.0,101.0,0.41600000000000004,0.544,38.0,52.0,0.731,64.0,80.0,320.0
18076,2006.0,Shavlik Randolph,PF,22.0,PHI,57.0,0.511,0.732,0.5,0.5,1.1,44.0,97.0,0.45399999999999996,44.0,97.0,0.45399999999999996,0.45399999999999996,43.0,71.0,0.606,19.0,83.0,131.0
18077,2006.0,Zach Randolph,PF,24.0,POR,74.0,0.483,0.27899999999999997,0.4,0.9,1.3,536.0,1229.0,0.436,520.0,1174.0,0.44299999999999995,0.44299999999999995,245.0,343.0,0.7140000000000001,144.0,185.0,1333.0
18078,2006.0,Theo Ratliff,C,32.0,POR,55.0,0.599,0.439,1.3,0.7,2.0,108.0,189.0,0.5710000000000001,108.0,189.0,0.5710000000000001,0.5710000000000001,54.0,83.0,0.6509999999999999,28.0,143.0,270.0
18079,2006.0,Zeljko Rebraca,C,33.0,LAC,29.0,0.5920000000000001,0.42700000000000005,0.2,0.5,0.7,52.0,96.0,0.542,52.0,96.0,0.542,0.542,31.0,41.0,0.7559999999999999,9.0,59.0,135.0
18080,2006.0,Michael Redd,SG,26.0,MIL,80.0,0.574,0.377,8.8,2.0,10.8,682.0,1516.0,0.45,519.0,1103.0,0.47100000000000003,0.504,501.0,571.0,0.877,229.0,157.0,2028.0
18081,2006.0,Justin Reed,SF,24.0,TOT,72.0,0.467,0.40700000000000003,-0.4,0.8,0.4,119.0,295.0,0.40299999999999997,119.0,294.0,0.405,0.40299999999999997,87.0,120.0,0.725,41.0,163.0,325.0
18082,2006.0,Justin Reed,SF,24.0,BOS,32.0,0.409,0.541,-0.4,0.1,-0.3,25.0,74.0,0.33799999999999997,25.0,74.0,0.33799999999999997,0.33799999999999997,25.0,40.0,0.625,7.0,45.0,75.0
18083,2006.0,Justin Reed,SF,24.0,MIN,40.0,0.488,0.36200000000000004,0.0,0.7,0.7,94.0,221.0,0.425,94.0,220.0,0.42700000000000005,0.425,62.0,80.0,0.775,34.0,118.0,250.0
18084,2006.0,Jason Richardson,SG,25.0,GSW,75.0,0.5379999999999999,0.285,4.5,2.8,7.3,641.0,1438.0,0.446,458.0,961.0,0.47700000000000004,0.509,276.0,410.0,0.6729999999999999,232.0,206.0,1741.0
18085,2006.0,Quentin Richardson,SF,25.0,NYK,55.0,0.452,0.198,0.2,0.5,0.7,163.0,459.0,0.355,99.0,271.0,0.365,0.425,61.0,91.0,0.67,88.0,134.0,451.0
18086,2006.0,Luke Ridnour,PG,24.0,SEA,79.0,0.506,0.284,4.4,0.0,4.4,334.0,799.0,0.418,291.0,650.0,0.44799999999999995,0.445,199.0,227.0,0.877,550.0,178.0,910.0
18087,2006.0,Anthony Roberson,PG,22.0,MEM,16.0,0.5489999999999999,0.065,0.1,0.1,0.2,14.0,31.0,0.452,9.0,21.0,0.429,0.532,2.0,2.0,1.0,5.0,6.0,35.0
18088,2006.0,Lawrence Roberts,C,23.0,MEM,33.0,0.47100000000000003,0.523,0.2,0.3,0.5,20.0,44.0,0.455,20.0,42.0,0.47600000000000003,0.455,11.0,23.0,0.478,5.0,30.0,51.0
18089,2006.0,Bernard Robinson,SF,25.0,CHA,66.0,0.498,0.36700000000000005,0.1,1.6,1.7,157.0,365.0,0.43,155.0,344.0,0.451,0.433,106.0,134.0,0.7909999999999999,77.0,141.0,422.0
18090,2006.0,Clifford Robinson,PF,39.0,NJN,80.0,0.502,0.154,0.2,2.7,2.8,219.0,513.0,0.42700000000000005,159.0,338.0,0.47,0.485,52.0,79.0,0.6579999999999999,89.0,206.0,550.0
18091,2006.0,Nate Robinson,PG,21.0,NYK,72.0,0.512,0.358,1.0,0.5,1.5,230.0,565.0,0.40700000000000003,172.0,419.0,0.41100000000000003,0.45799999999999996,152.0,202.0,0.752,147.0,201.0,670.0
18092,2006.0,Jalen Rose,SF-SG,33.0,TOT,72.0,0.5379999999999999,0.46399999999999997,2.5,0.0,2.5,290.0,685.0,0.423,231.0,513.0,0.45,0.466,248.0,318.0,0.78,181.0,156.0,887.0
18093,2006.0,Jalen Rose,SF,33.0,TOR,46.0,0.514,0.48700000000000004,1.2,0.0,1.2,180.0,446.0,0.40399999999999997,149.0,331.0,0.45,0.43799999999999994,166.0,217.0,0.765,113.0,101.0,557.0
18094,2006.0,Jalen Rose,SG,33.0,NYK,26.0,0.5820000000000001,0.423,1.3,0.0,1.3,110.0,239.0,0.46,82.0,182.0,0.451,0.519,82.0,101.0,0.812,68.0,55.0,330.0
18095,2006.0,Malik Rose,PF,31.0,NYK,72.0,0.466,0.488,-0.3,0.8,0.5,105.0,281.0,0.374,104.0,280.0,0.371,0.375,107.0,137.0,0.7809999999999999,67.0,145.0,318.0
18096,2006.0,Quinton Ross,SG,24.0,LAC,67.0,0.465,0.244,-0.2,1.7,1.6,130.0,308.0,0.42200000000000004,130.0,301.0,0.43200000000000005,0.42200000000000004,57.0,75.0,0.76,79.0,155.0,317.0
18097,2006.0,Michael Ruffin,C,29.0,WAS,76.0,0.479,0.961,0.6,1.1,1.7,34.0,77.0,0.442,34.0,75.0,0.45299999999999996,0.442,37.0,74.0,0.5,27.0,179.0,105.0
18098,2006.0,Kareem Rush,SG,25.0,CHA,47.0,0.47100000000000003,0.16399999999999998,-1.0,0.7,-0.2,181.0,469.0,0.386,124.0,305.0,0.40700000000000003,0.447,55.0,77.0,0.7140000000000001,50.0,79.0,474.0
18100,2006.0,John Salmons,SG,26.0,PHI,82.0,0.508,0.384,0.5,1.2,1.7,219.0,521.0,0.42,193.0,434.0,0.445,0.445,155.0,200.0,0.775,223.0,178.0,619.0
18101,2006.0,Jamal Sampson,PF,22.0,SAC,12.0,0.635,0.28600000000000003,0.2,0.1,0.2,5.0,7.0,0.7140000000000001,5.0,7.0,0.7140000000000001,0.7140000000000001,0.0,2.0,0.0,5.0,5.0,10.0
18102,2006.0,Melvin Sanders,SG,25.0,SAS,16.0,0.5479999999999999,0.303,0.0,0.2,0.2,16.0,33.0,0.485,14.0,30.0,0.467,0.515,7.0,10.0,0.7,3.0,20.0,41.0
18103,2006.0,Brian Scalabrine,PF,27.0,BOS,71.0,0.491,0.187,-0.4,0.7,0.3,74.0,193.0,0.38299999999999995,43.0,106.0,0.406,0.46399999999999997,26.0,36.0,0.722,51.0,127.0,205.0
18105,2006.0,Luke Schenscher,C,23.0,CHI,20.0,0.5670000000000001,0.5,0.1,0.2,0.3,16.0,26.0,0.615,16.0,26.0,0.615,0.615,4.0,13.0,0.308,7.0,21.0,36.0
18106,2006.0,Ha Seung-Jin,C,20.0,POR,27.0,0.5720000000000001,0.5479999999999999,-0.1,0.1,0.0,18.0,31.0,0.581,18.0,31.0,0.581,0.581,8.0,17.0,0.47100000000000003,1.0,41.0,44.0
18107,2006.0,Wayne Simien,PF,22.0,MIA,43.0,0.541,0.28300000000000003,0.4,0.5,0.8,58.0,120.0,0.483,58.0,120.0,0.483,0.483,30.0,34.0,0.882,7.0,70.0,146.0
18108,2006.0,Bobby Simmons,SF,25.0,MIL,75.0,0.5589999999999999,0.248,3.3,2.0,5.3,366.0,808.0,0.45299999999999996,261.0,558.0,0.46799999999999997,0.518,165.0,200.0,0.825,172.0,254.0,1002.0
18109,2006.0,James Singleton,SF,24.0,LAC,59.0,0.5870000000000001,0.331,1.2,1.1,2.3,77.0,151.0,0.51,67.0,131.0,0.511,0.5429999999999999,39.0,50.0,0.78,29.0,95.0,203.0
18110,2006.0,Brian Skinner,PF-C,29.0,TOT,65.0,0.517,0.35,0.1,1.0,1.1,82.0,160.0,0.513,82.0,160.0,0.513,0.513,27.0,56.0,0.48200000000000004,30.0,119.0,191.0
18111,2006.0,Brian Skinner,PF,29.0,SAC,38.0,0.544,0.391,0.2,0.6,0.8,38.0,69.0,0.551,38.0,69.0,0.551,0.551,12.0,27.0,0.444,17.0,54.0,88.0
18112,2006.0,Brian Skinner,C,29.0,POR,27.0,0.496,0.319,-0.1,0.4,0.3,44.0,91.0,0.484,44.0,91.0,0.484,0.484,15.0,29.0,0.517,13.0,65.0,103.0
18113,2006.0,Charles Smith,SG,30.0,TOT,22.0,0.53,0.111,0.2,0.0,0.3,30.0,72.0,0.41700000000000004,15.0,34.0,0.441,0.521,5.0,8.0,0.625,9.0,28.0,80.0
