ID,Player,height,weight,college,born,birth_city,birth_state
3086,Rawle Marshall,206.0,86.0,Oakland University,1982.0,Georgetown,Guyana
3087,Jason Maxiell,201.0,117.0,University of Cincinnati,1983.0,Chicago,Illinois
3088,Sean May,206.0,120.0,University of North Carolina,1984.0,Chicago,Illinois
3089,Rashad McCants,193.0,93.0,University of North Carolina,1984.0,Asheville,North Carolina
3090,Aaron Miles,185.0,79.0,University of Kansas,1983.0,Portland,Oregon
3095,Andre Owens,193.0,90.0,University of Houston,1980.0,Indianapolis,Indiana
3096,Chris Paul,183.0,79.0,Wake Forest University,1985.0,Winston-Salem,North Carolina
3098,Josh Powell,206.0,102.0,North Carolina State University,1983.0,Charleston,South Carolina
3099,Ronnie Price,188.0,86.0,Utah Valley State College,1983.0,Friendswood,Texas
3100,Shavlik Randolph,208.0,108.0,Duke University,1983.0,Raleigh,North Carolina
3101,Anthony Roberson,196.0,83.0,Oral Roberts University,1955.0,Chattanooga,Tennessee
3102,Lawrence Roberts,206.0,108.0,Mississippi State University,1982.0,Houston,Texas
3103,Nate Robinson,175.0,81.0,University of Washington,1984.0,Seattle,Washington
3104,Melvin Sanders,196.0,95.0,Oklahoma State University,1981.0,Liberal,Kansas
3105,Alex Scales,193.0,83.0,University of Oregon,1978.0,Racine,Wisconsin
3106,Luke Schenscher,216.0,115.0,Georgia Institute of Technology,1982.0,Hope Forest,Australia
3107,Wayne Simien,206.0,115.0,University of Kansas,1983.0,Leavenworth,Kansas
3108,James Singleton,203.0,97.0,Murray State University,1981.0,Chicago,Illinois
3109,Salim Stoudamire,185.0,81.0,University of Arizona,1982.0,Portland,Oregon
3110,Chris Taft,208.0,117.0,University of Pittsburgh,1985.0,Brooklyn,New York
3111,Donell Taylor,198.0,81.0,University of Alabama at Birmingham,1982.0,Washington,District of Columbia
3112,Dijon Thompson,201.0,88.0,"University of California, Los Angeles",1983.0,Los Angeles,California
3113,Ronny Turiaf,208.0,112.0,Gonzaga University,1983.0,Le Robert,Martinique
3114,Charlie Villanueva,211.0,105.0,University of Connecticut,1984.0,Queens,New York
3115,Von Wafer,196.0,95.0,Florida State University,1985.0,Homer,Louisiana
3116,Matt Walsh,198.0,92.0,University of Florida,1982.0,Holland,Pennsylvania
3117,Hakim Warrick,206.0,99.0,Syracuse University,1982.0,Philadelphia,Pennsylvania
3118,Martell Webster,216.0,102.0,Morgan State University,1952.0,Baltimore,Maryland
3119,Robert Whaley,208.0,117.0,Walsh University,1982.0,Benton Harbor,Michigan
3120,Deron Williams,190.0,90.0,University of Illinois at Urbana-Champaign,1984.0,Parkersburg,West Virginia
3121,Lou Williams,206.0,90.0,Stetson University,1969.0,Ocala,Florida
3122,Marvin Williams,185.0,89.0,University of Alabama,1982.0,Jackson,Mississippi
3123,Antoine Wright,201.0,95.0,Texas A&M University,1984.0,West Covina,California
3124,Bracey Wright,211.0,102.0,"University of California, Los Angeles",1962.0,Hollywood,California
3125,Derrick Zimmerman,190.0,88.0,Mississippi State University,1981.0,Monroe,Louisiana
3126,Hassan Adams,193.0,99.0,University of Arizona,1984.0,Inglewood,California
3127,Maurice Ager,196.0,91.0,Michigan State University,1984.0,Detroit,Michigan
3128,LaMarcus Aldridge,211.0,117.0,University of Texas at Austin,1985.0,Dallas,Texas
3129,Lou Amundson,206.0,99.0,"University of Nevada, Las Vegas",1982.0,Ventura,California
3130,Hilton Armstrong,211.0,106.0,University of Connecticut,1984.0,Peekskill,New York
3131,James Augustine,208.0,106.0,University of Illinois at Urbana-Champaign,1984.0,Midlothian,Illinois
3132,Kelenna Azubuike,196.0,99.0,University of Kentucky,1983.0,London,United Kingdom
3133,Renaldo Balkman,203.0,94.0,University of South Carolina,1984.0,Staten Island,New York
3136,Will Blalock,183.0,92.0,Iowa State University,1983.0,Boston,Massachusetts
3137,Josh Boone,208.0,107.0,University of Connecticut,1984.0,Mount Airy,Maryland
3138,Cedric Bozeman,198.0,93.0,"University of California, Los Angeles",1983.0,Los Angeles,California
3139,Ronnie Brewer,193.0,81.0,University of Arkansas,1955.0,Fort Smith,Arkansas
3140,Andre Brown,206.0,111.0,DePaul University,1981.0,Chicago,Illinois
3141,Shannon Brown,193.0,92.0,Michigan State University,1985.0,Maywood,Illinois
3142,Rodney Carney,201.0,92.0,University of Memphis,1984.0,Memphis,Tennessee
3143,Mardy Collins,198.0,99.0,Temple University,1984.0,Philadelphia,Pennsylvania
3144,Will Conroy,188.0,88.0,University of Washington,1982.0,Portland,Oregon
3145,Paul Davis,211.0,122.0,Michigan State University,1984.0,Detroit,Michigan
3146,Yakhouba Diawara,201.0,102.0,Pepperdine University,1982.0,Paris,France
3147,Quincy Douby,190.0,79.0,Rutgers University,1984.0,Brooklyn,New York
3148,Jordan Farmar,188.0,81.0,"University of California, Los Angeles",1986.0,Los Angeles,California
3149,Desmon Farmer,196.0,99.0,University of Southern California,1981.0,Flint,Michigan
3150,Randy Foye,193.0,96.0,Villanova University,1983.0,Newark,New Jersey
3152,Rudy Gay,203.0,104.0,University of Connecticut,1986.0,Brooklyn,New York
3154,Daniel Gibson,188.0,86.0,University of Texas at Austin,1986.0,Houston,Texas
3156,Lynn Greer,188.0,79.0,Temple University,1979.0,Philadelphia,Pennsylvania
3157,Mike Hall,203.0,104.0,George Washington University,1984.0,Chicago,Illinois
3159,Robert Hite,188.0,83.0,University of Miami,1984.0,Cincinnati,Ohio
3160,Ryan Hollins,213.0,108.0,"University of California, Los Angeles",1984.0,Pasadena,California
3163,Alexander Johnson,206.0,108.0,Florida State University,1983.0,Albany,Georgia
3164,Solomon Jones,208.0,104.0,University of South Florida,1984.0,Eustis,Florida
3165,Tarence Kinsey,198.0,83.0,University of South Carolina,1984.0,Tampa,Florida
3167,Kyle Lowry,183.0,92.0,Villanova University,1986.0,Philadelphia,Pennsylvania
3168,Renaldo Major,201.0,90.0,"California State University, Fresno",1982.0,Chicago,Illinois
3170,Chris McCray,196.0,87.0,University of Maryland,1984.0,Capitol Heights,Maryland
3171,Ivan McFarlin,203.0,108.0,Oklahoma State University,1982.0,Missouri City,Texas
3172,Pops Mensah-Bonsu,206.0,108.0,George Washington University,1983.0,London,United Kingdom
3173,Paul Millsap,203.0,111.0,Louisiana Tech University,1985.0,Monroe,Louisiana
3174,Randolph Morris,208.0,120.0,University of Kentucky,1986.0,Houston,Texas
3175,Adam Morrison,203.0,92.0,Gonzaga University,1984.0,Glendive,Montana
3176,David Noel,198.0,104.0,University of North Carolina,1984.0,Durham,North Carolina
3177,Steve Novak,208.0,102.0,Marquette University,1983.0,Libertyville,Illinois
3178,Patrick O'Bryant,213.0,117.0,Bradley University,1986.0,Oskaloosa,Iowa
3179,Kevinn Pinkney,208.0,111.0,"University of Nevada, Reno",1983.0,Colton,California
3180,Leon Powe,203.0,108.0,University of California,1984.0,Berkeley,California
3181,Roger Powell,198.0,106.0,University of Illinois at Urbana-Champaign,1983.0,Joliet,Illinois
3182,Chris Quinn,188.0,83.0,University of Notre Dame,1983.0,New Orleans,Louisiana
3183,Allan Ray,188.0,86.0,Villanova University,1984.0,Bronx,New York
3185,Jeremy Richardson,198.0,83.0,Delta State University,1984.0,Allentown,Pennsylvania
3187,Rajon Rondo,185.0,84.0,University of Kentucky,1986.0,Louisville,Kentucky
3188,Brandon Roy,198.0,97.0,University of Washington,1984.0,Seattle,Washington
3191,Cedric Simmons,206.0,106.0,North Carolina State University,1986.0,Shallotte,North Carolina
3193,Craig Smith,201.0,113.0,Boston College,1983.0,Inglewood,California
3194,Steven Smith,201.0,90.0,Michigan State University,1969.0,Highland Park,Michigan
3196,Tyrus Thomas,206.0,97.0,Louisiana State University,1986.0,Baton Rouge,Louisiana
3199,James White,206.0,131.0,Georgetown University,1976.0,St. Louis,Missouri
3200,Justin Williams,208.0,102.0,University of Wyoming,1984.0,Chicago,Illinois
3201,Marcus Williams,185.0,89.0,University of Alabama,1982.0,Jackson,Mississippi
3202,Shawne Williams,185.0,91.0,University of North Carolina,1975.0,Bronx,New York
3203,Shelden Williams,185.0,91.0,University of North Carolina,1975.0,Bronx,New York
3204,Arron Afflalo,196.0,95.0,"University of California, Los Angeles",1985.0,Los Angeles,California
3205,Blake Ahearn,188.0,86.0,Missouri State University,1984.0,St. Louis,Missouri
3206,Lance Allred,211.0,113.0,Weber State University,1981.0,Salt Lake City,Utah
3207,Morris Almond,198.0,102.0,Rice University,1985.0,Dalton,Georgia
3208,Joel Anthony,206.0,111.0,"University of Nevada, Las Vegas",1982.0,Montreal,Canada
3210,Corey Brewer,206.0,84.0,University of Florida,1986.0,Portland,Tennessee
3211,Aaron Brooks,183.0,73.0,University of Oregon,1985.0,Seattle,Washington
3212,Wilson Chandler,203.0,102.0,DePaul University,1987.0,Benton Harbor,Michigan
3213,Mike Conley,185.0,79.0,Ohio State University,1987.0,Fayetteville,Arkansas
3214,Daequan Cook,190.0,83.0,University of Portland,1958.0,Los Angeles,California
3215,Javaris Crittenton,196.0,90.0,Georgia Institute of Technology,1987.0,Atlanta,Georgia
3216,Jermareo Davidson,208.0,104.0,University of Alabama,1984.0,Atlanta,Georgia
3217,Glen Davis,206.0,131.0,Louisiana State University,1986.0,Baton Rouge,Louisiana
3218,Guillermo Diaz,188.0,87.0,University of Miami,1985.0,San Juan,Puerto Rico
3219,Jared Dudley,201.0,102.0,Boston College,1985.0,San Diego,California
3220,Kevin Durant,206.0,108.0,University of Texas at Austin,1988.0,Washington,District of Columbia
3221,Nick Fazekas,211.0,106.0,"University of Nevada, Reno",1985.0,Denver,Colorado
3223,Thomas Gardner,196.0,102.0,University of Missouri,1985.0,Portland,Oregon
3225,Aaron Gray,213.0,122.0,University of Pittsburgh,1984.0,Tarzana,California
3227,Taurean Green,183.0,80.0,University of Florida,1986.0,Fort Lauderdale,Florida
3228,Mike Harris,198.0,108.0,Rice University,1983.0,Hillsboro,Texas
3229,Spencer Hawes,216.0,111.0,University of Washington,1988.0,Seattle,Washington
3230,Al Horford,208.0,111.0,University of Florida,1986.0,Puerto Plata,Dominican Republic
3232,Coby Karl,196.0,97.0,Boise State University,1983.0,Great Falls,Montana
3233,Carl Landry,206.0,112.0,Purdue University,1983.0,Milwaukee,Wisconsin
3234,Keith Langford,193.0,97.0,University of Kansas,1983.0,Fort Worth,Texas
3235,Stephane Lasme,203.0,97.0,University of Massachusetts Amherst,1982.0,Port-Gentil,Gabon
3236,Acie Law,190.0,88.0,Texas A&M University,1985.0,Dallas,Texas
3238,Dominic McGuire,206.0,99.0,"California State University, Fresno",1985.0,San Diego,California
3239,Josh McRoberts,208.0,108.0,Duke University,1987.0,Indianapolis,Indiana
3240,Jamario Moon,203.0,92.0,Meridian Community College,1980.0,Goodwater,Alabama
3242,Demetris Nichols,203.0,97.0,Syracuse University,1984.0,Boston,Massachusetts
3243,Joakim Noah,211.0,104.0,University of Florida,1985.0,New York,New York
3246,Kasib Powell,201.0,97.0,Texas Tech University,1981.0,Teaneck,New Jersey
3247,Gabe Pruitt,193.0,77.0,University of Southern California,1986.0,Los Angeles,California
3248,Chris Richard,206.0,122.0,University of Florida,1984.0,Lakeland,Florida
3251,Ramon Sessions,190.0,86.0,"University of Nevada, Reno",1986.0,Myrtle Beach,South Carolina
3252,Courtney Sims,208.0,111.0,University of Michigan,1983.0,Roslindale,Massachusetts
3253,Jason Smith,211.0,113.0,Louisiana State University,1977.0,Atlanta,Georgia
3255,Rodney Stuckey,196.0,95.0,Eastern Washington University,1986.0,Seattle,Washington
3256,Al Thornton,203.0,99.0,Florida State University,1983.0,Perry,Georgia
3257,Alando Tucker,203.0,86.0,Oklahoma Baptist University,1943.0,Dayton,Ohio
3258,Darius Washington,188.0,88.0,University of Memphis,1985.0,Winter Park,Florida
3259,Darryl Watkins,211.0,117.0,Syracuse University,1984.0,Paterson,New Jersey
3261,Mario West,208.0,104.0,Old Dominion University,1960.0,Petersburg,Virginia
3262,Sean Williams,208.0,106.0,Boston College,1986.0,Houston,Texas
3263,Brandan Wright,211.0,102.0,"University of California, Los Angeles",1962.0,Hollywood,California
3264,Julian Wright,203.0,102.0,University of Kansas,1987.0,Chicago,Illinois
3265,Nick Young,201.0,95.0,University of Southern California,1985.0,Los Angeles,California
3266,Thaddeus Young,203.0,100.0,Georgia Institute of Technology,1988.0,New Orleans,Louisiana
3268,Joe Alexander,203.0,104.0,West Virginia University,1986.0,Kaohsiung,Taiwan
3269,Ryan Anderson,208.0,108.0,University of California,1988.0,Sacramento,California
3270,Darrell Arthur,206.0,106.0,University of Kansas,1988.0,Dallas,Texas
3273,Jerryd Bayless,190.0,90.0,University of Arizona,1988.0,Phoenix,Arizona
3274,Michael Beasley,206.0,106.0,Kansas State University,1989.0,Frederick,Maryland
3275,Bobby Brown,193.0,92.0,Miami University,1923.0,Versailles,Ohio
3276,Mario Chalmers,188.0,86.0,University of Kansas,1986.0,Anchorage,Alaska
3277,Joe Crawford,196.0,95.0,University of Kentucky,1986.0,Detroit,Michigan
3278,Joey Dorsey,203.0,121.0,University of Memphis,1983.0,Baltimore,Maryland
3279,Chris Douglas-Roberts,201.0,90.0,University of Memphis,1987.0,Detroit,Michigan
3285,Eric Gordon,193.0,97.0,Indiana University,1988.0,Indianapolis,Indiana
3286,Donte Greene,211.0,102.0,Syracuse University,1988.0,Munich,Germany
3288,Malik Hairston,198.0,99.0,University of Oregon,1987.0,Detroit,Michigan
3289,Roy Hibbert,218.0,122.0,Georgetown University,1986.0,Queens,New York
3291,George Hill,190.0,85.0,Indiana University-Purdue University Indianapolis,1986.0,Indianapolis,Indiana
3292,Steven Hill,213.0,112.0,University of Arkansas,1985.0,Chanute,Kansas
3293,Othello Hunter,203.0,102.0,Ohio State University,1986.0,Winston-Salem,North Carolina
3294,Darnell Jackson,206.0,114.0,University of Kansas,1985.0,Oklahoma City,Oklahoma
3295,Nathan Jawai,208.0,127.0,Midland College,1986.0,Sydney,Australia
3296,Dontell Jefferson,196.0,88.0,University of Arkansas,1983.0,Lithonia,Georgia
3297,Trey Johnson,196.0,98.0,Jackson State University,1984.0,Jackson,Mississippi
3298,DeAndre Jordan,211.0,120.0,Texas A&M University,1988.0,Houston,Texas
3299,Kosta Koufos,213.0,120.0,Ohio State University,1989.0,Canton,Ohio
3300,Rob Kurz,206.0,105.0,University of Notre Dame,1985.0,Philadelphia,Pennsylvania
3301,Courtney Lee,196.0,90.0,Western Kentucky University,1985.0,Indianapolis,Indiana
3302,Brook Lopez,213.0,124.0,Stanford University,1988.0,North Hollywood,California
3303,Robin Lopez,213.0,115.0,Stanford University,1988.0,North Hollywood,California
3304,Kevin Love,208.0,113.0,"University of California, Los Angeles",1988.0,Santa Monica,California
3305,Cartier Martin,201.0,99.0,Kansas State University,1984.0,Crockett,Texas
3308,JaVale McGee,213.0,122.0,"University of Nevada, Reno",1988.0,Flint,Michigan
3309,Anthony Morrow,196.0,95.0,Georgia Institute of Technology,1985.0,Charlotte,North Carolina
3310,DeMarcus Nelson,193.0,90.0,Duke University,1985.0,Oakland,California
3311,Greg Oden,213.0,113.0,Ohio State University,1988.0,Buffalo,New York
3312,Anthony Randolph,208.0,92.0,Louisiana State University,1989.0,Worzbach,Germany
3313,Derrick Rose,190.0,86.0,University of Memphis,1988.0,Chicago,Illinois
3314,Brandon Rush,198.0,99.0,University of Kansas,1985.0,Kansas City,Missouri
3315,Walter Sharpe,206.0,111.0,University of Alabama at Birmingham,1986.0,Huntsville,Alabama
3316,Sean Singletary,183.0,83.0,University of Virginia,1985.0,Philadelphia,Pennsylvania
3317,Marreese Speights,208.0,115.0,University of Florida,1987.0,St. Petersburg,Florida
3318,Mike Taylor,188.0,74.0,Iowa State University,1986.0,Chicago,Illinois
3319,Jason Thompson,185.0,83.0,University of South Carolina,1946.0,New York,New York
3320,Anthony Tolliver,203.0,108.0,Creighton University,1985.0,Springfield,Missouri
3323,Kyle Weaver,198.0,91.0,Washington State University,1986.0,Janesville,Wisconsin
3324,Sonny Weems,198.0,92.0,University of Arkansas,1986.0,West Memphis,Arkansas
3325,Russell Westbrook,190.0,90.0,"University of California, Los Angeles",1988.0,Long Beach,California
3327,Jawad Williams,206.0,108.0,St. John's University,1968.0,Ritter,South Carolina
3329,David Andersen,208.0,104.0,Augsburg College,1943.0,Minneapolis,Minnesota
3330,Antonio Anderson,188.0,83.0,Canisius College,1945.0,Buffalo,New York
3333,DeJuan Blair,201.0,122.0,University of Pittsburgh,1989.0,Pittsburgh,Pennsylvania
3334,Jon Brockman,201.0,115.0,University of Washington,1987.0,Snohomish,Washington
3335,Derrick Brown,185.0,72.0,Jacksonville University,1968.0,Jacksonville,Florida
3336,Chase Budinger,201.0,94.0,University of Arizona,1988.0,Encinitas,California
3337,DeMarre Carroll,203.0,97.0,University of Missouri,1986.0,Birmingham,Alabama
3339,Earl Clark,208.0,102.0,University of Louisville,1988.0,Plainfield,New Jersey
3340,Darren Collison,183.0,79.0,"University of California, Los Angeles",1987.0,Rancho Cucamonga,California
3341,Dante Cunningham,203.0,104.0,Villanova University,1987.0,Clinton,Maryland
3342,JamesOn Curry,190.0,86.0,Oklahoma State University,1986.0,Pleasant Grove,North Carolina
3343,Stephen Curry,190.0,86.0,Davidson College,1988.0,Akron,Ohio
3344,Austin Daye,211.0,99.0,Gonzaga University,1988.0,Irvine,California
3345,DeMar DeRozan,201.0,100.0,University of Southern California,1989.0,Compton,California
3346,Toney Douglas,188.0,88.0,Florida State University,1986.0,Jonesboro,Georgia
3347,Wayne Ellington,193.0,90.0,University of North Carolina,1987.0,Wynnewood,Pennsylvania
3348,Tyreke Evans,198.0,99.0,University of Memphis,1989.0,Chester,Pennsylvania
3349,Jonny Flynn,183.0,83.0,Syracuse University,1989.0,Niagara Falls,New York
3350,Sundiata Gaines,185.0,83.0,University of Georgia,1986.0,Jamaica,New York
3351,Alonzo Gee,198.0,102.0,University of Alabama,1987.0,Riviera Beach,Florida
3352,Taj Gibson,206.0,102.0,University of Southern California,1985.0,Brooklyn,New York
3353,Trey Gilder,206.0,83.0,Northwestern State University,1985.0,Dallas,Texas
3354,Danny Green,206.0,100.0,"University of California, Los Angeles",1957.0,Lynwood,California
3355,Taylor Griffin,201.0,107.0,University of Oklahoma,1986.0,Oklahoma City,Oklahoma
3356,Tyler Hansbrough,206.0,113.0,University of North Carolina,1985.0,Poplar Bluff,Missouri
3357,James Harden,196.0,99.0,Arizona State University,1989.0,Los Angeles,California
3358,Jordan Hill,208.0,106.0,University of Arizona,1987.0,Atlanta,Georgia
3359,Jrue Holiday,193.0,92.0,"University of California, Los Angeles",1990.0,Chatsworth,California
3360,Lester Hudson,190.0,86.0,University of Tennessee at Martin,1984.0,Memphis,Tennessee
3361,Chris Hunter,211.0,108.0,University of Michigan,1984.0,Gary,Indiana
3363,Cedric Jackson,190.0,86.0,Cleveland State University,1986.0,Alamogordo,New Mexico
3364,Othyus Jeffers,196.0,90.0,Robert Morris University (IL),1985.0,Chicago,Illinois
3367,James Johnson,206.0,113.0,Wake Forest University,1987.0,Cheyenne,Wyoming
3368,Oliver Lafayette,188.0,86.0,University of Houston,1984.0,Baton Rouge,Louisiana
3369,Marcus Landry,201.0,104.0,University of Wisconsin,1985.0,Milwaukee,Wisconsin
3370,Ty Lawson,180.0,88.0,University of North Carolina,1987.0,Clinton,Maryland
3371,Wesley Matthews,185.0,77.0,University of Wisconsin,1959.0,Sarasota,Florida
3372,Eric Maynor,190.0,79.0,Virginia Commonwealth University,1987.0,Raeford,North Carolina
3373,Jodie Meeks,193.0,95.0,University of Kentucky,1987.0,Norcross,Georgia
3374,Patty Mills,203.0,111.0,Louisiana Tech University,1985.0,Monroe,Louisiana
3375,Byron Mullens,213.0,124.0,Ohio State University,1989.0,Canal Winchester,Ohio
3377,DaJuan Summers,203.0,104.0,Georgetown University,1988.0,Baltimore,Maryland
3378,Jermaine Taylor,193.0,79.0,Texas Tech University,1960.0,Blytheville,Arkansas
3379,Jeff Teague,188.0,84.0,Wake Forest University,1988.0,Indianapolis,Indiana
3380,Garrett Temple,198.0,88.0,Louisiana State University,1986.0,Baton Rouge,Louisiana
3381,Hasheem Thabeet,221.0,119.0,University of Connecticut,1987.0,Dar es Salaam,United Republic of Tanzania
3382,Marcus Thornton,193.0,92.0,Louisiana State University,1987.0,Baton Rouge,Louisiana
3383,Terrence Williams,198.0,99.0,University of Louisville,1987.0,Seattle,Washington
3384,Sam Young,198.0,99.0,University of Pittsburgh,1985.0,Washington,District of Columbia
3385,Jeff Adrien,201.0,111.0,University of Connecticut,1986.0,Brookline,Massachusetts
3386,Solomon Alabi,216.0,113.0,Florida State University,1988.0,Kaduna,Nigeria
3387,Cole Aldrich,211.0,113.0,University of Kansas,1988.0,Burnsville,Minnesota
3388,Al-Farouq Aminu,206.0,99.0,Wake Forest University,1990.0,Atlanta,Georgia
3389,James Anderson,198.0,96.0,Oklahoma State University,1989.0,El Dorado,Arkansas
3391,Luke Babbitt,206.0,102.0,"University of Nevada, Reno",1989.0,Cincinnati,Ohio
3392,Eric Bledsoe,185.0,86.0,University of Kentucky,1989.0,Birmingham,Alabama
3393,Trevor Booker,203.0,103.0,Clemson University,1987.0,Newberry,South Carolina
3394,Craig Brackins,208.0,104.0,Iowa State University,1987.0,Los Angeles,California
3395,Avery Bradley,188.0,81.0,University of Texas at Austin,1990.0,Tacoma,Washington
3396,Derrick Caracter,206.0,124.0,University of Texas at El Paso,1988.0,Fanwood,New Jersey
3397,Sherron Collins,180.0,92.0,University of Kansas,1987.0,Chicago,Illinois
3398,Marcus Cousin,211.0,111.0,University of Houston,1986.0,Baltimore,Maryland
3399,DeMarcus Cousins,211.0,122.0,University of Kentucky,1990.0,Mobile,Alabama
3400,Jordan Crawford,196.0,95.0,University of Kentucky,1986.0,Detroit,Michigan
3401,Ed Davis,208.0,108.0,University of North Carolina,1989.0,Washington,District of Columbia
3402,Zabian Dowdell,190.0,86.0,Virginia Polytechnic Institute and State University,1984.0,Pahokee,Florida
3403,Devin Ebanks,206.0,97.0,West Virginia University,1989.0,Queens,New York
3405,Jeremy Evans,206.0,90.0,Western Kentucky University,1987.0,Crossett,Arkansas
3406,Patrick Ewing,213.0,108.0,Georgetown University,1962.0,Kingston,Jamaica
3408,Derrick Favors,208.0,120.0,Georgia Institute of Technology,1991.0,Atlanta,Georgia
3409,Landry Fields,201.0,95.0,Stanford University,1988.0,Long Beach,California
3410,Gary Forbes,201.0,99.0,University of Massachusetts Amherst,1985.0,Colon,Panama
3411,Paul George,206.0,99.0,"California State University, Fresno",1990.0,Palmdale,California
3412,Blake Griffin,208.0,113.0,University of Oklahoma,1989.0,Oklahoma City,Oklahoma
3413,Luke Harangody,203.0,111.0,University of Notre Dame,1988.0,Decatur,Illinois
3414,Manny Harris,196.0,83.0,University of Michigan,1989.0,Detroit,Michigan
3415,Gordon Hayward,203.0,102.0,Butler University,1990.0,Indianapolis,Indiana
3416,Lazar Hayward,198.0,102.0,Marquette University,1986.0,Buffalo,New York
3417,Xavier Henry,198.0,99.0,University of Kansas,1991.0,Gent,Belgium
3418,Damion James,201.0,102.0,University of Texas at Austin,1987.0,Hobbs,New Mexico
3419,Eugene Jeter,180.0,79.0,University of Portland,1983.0,Los Angeles,California
3420,Armon Johnson,196.0,107.0,Bemidji State University,1920.0,Gonvick,Minnesota
3421,Chris Johnson,183.0,77.0,University of California,1949.0,Corpus Christi,Texas
3422,Wesley Johnson,201.0,97.0,Syracuse University,1987.0,Corsicana,Texas
3423,Dominique Jones,203.0,99.0,Mississippi State University,1975.0,Nashville,Tennessee
3424,Gani Lawal,206.0,106.0,Georgia Institute of Technology,1988.0,College Park,Georgia
3425,Jeremy Lin,190.0,90.0,Harvard University,1988.0,Palo Alto,California
3426,Greg Monroe,211.0,120.0,Georgetown University,1990.0,New Orleans,Louisiana
3428,Hamady N'Diaye,213.0,106.0,Rutgers University,1987.0,Dakar,Senegal
3429,Gary Neal,193.0,95.0,Towson University,1984.0,Baltimore,Maryland
3430,Larry Owens,201.0,95.0,Oral Roberts University,1983.0,Mesa,Arizona
3431,Patrick Patterson,206.0,104.0,University of Kentucky,1989.0,Washington,District of Columbia
3433,Dexter Pittman,211.0,139.0,University of Texas at Austin,1988.0,Rosenberg,Texas
3434,Quincy Pondexter,201.0,99.0,University of Washington,1988.0,Fresno,California
3435,Andy Rautins,193.0,86.0,Syracuse University,1986.0,Syracuse,New York
3436,Samardo Samuels,206.0,117.0,University of Louisville,1989.0,Trelawny,Jamaica
3437,Larry Sanders,211.0,106.0,Virginia Commonwealth University,1988.0,Fort Pierce,Florida
3439,Mustafa Shakur,190.0,86.0,University of Arizona,1984.0,Philadelphia,Pennsylvania
3440,Garret Siler,211.0,138.0,Augusta State University,1986.0,Augusta,Georgia
3441,Ish Smith,183.0,79.0,Wake Forest University,1988.0,Charlotte,North Carolina
3443,Lance Stephenson,196.0,104.0,University of Cincinnati,1990.0,Brooklyn,New York
3445,Evan Turner,201.0,99.0,Ohio State University,1988.0,Chicago,Illinois
3446,Ekpe Udoh,208.0,108.0,Baylor University,1987.0,Edmond,Oklahoma
3447,Ben Uzoh,190.0,92.0,University of Tulsa,1988.0,Houston,Texas
3448,Greivis Vasquez,198.0,98.0,University of Maryland,1987.0,Caracas,Venezuela
3449,John Wall,193.0,88.0,University of Kentucky,1990.0,Raleigh,North Carolina
3450,Willie Warren,193.0,92.0,University of Oklahoma,1989.0,Dallas,Texas
3451,Hassan Whiteside,213.0,120.0,Marshall University,1989.0,Gastonia,North Carolina
3452,Lavoy Allen,206.0,117.0,Temple University,1989.0,Morrisville,Pennsylvania
3454,Keith Benson,208.0,106.0,Indiana University,1954.0,New Castle,Indiana
3456,MarShon Brooks,196.0,90.0,Providence College,1989.0,Long Branch,New Jersey
3457,Alec Burks,198.0,97.0,University of Colorado,1991.0,Grandview,Missouri
3458,Jimmy Butler,201.0,99.0,Marquette University,1989.0,Houston,Texas
3459,Derrick Byars,201.0,99.0,Vanderbilt University,1984.0,Memphis,Tennessee
3460,Norris Cole,188.0,79.0,Cleveland State University,1988.0,Dayton,Ohio
3461,Eric Dawson,206.0,113.0,Midwestern State University,1984.0,San Antonio,Texas
3462,Justin Dentmon,180.0,83.0,University of Washington,1985.0,Carbondale,Illinois
3463,Jerome Dyson,190.0,81.0,University of Connecticut,1987.0,Rockville,Maryland
3464,Kenneth Faried,203.0,103.0,Morehead State University,1989.0,Newark,New Jersey
3465,Jeff Foote,213.0,120.0,Cornell University,1987.0,Lockwood,New York
3466,Courtney Fortson,180.0,83.0,University of Arkansas,1988.0,San Antonio,Texas
3467,Jimmer Fredette,188.0,88.0,Brigham Young University,1989.0,Glens Falls,New York
3468,Mickell Gladness,211.0,99.0,Alabama A&M University,1986.0,Birmingham,Alabama
3469,Andrew Goudelock,190.0,90.0,College of Charleston,1988.0,Gainesville,Georgia
3470,Jordan Hamilton,178.0,72.0,University of North Texas,1948.0,Lexington,Kentucky
3471,Justin Harper,208.0,102.0,University of Richmond,1989.0,Richmond,Virginia
3472,Josh Harrellson,208.0,124.0,University of Kentucky,1989.0,St. Charles,Missouri
3473,Terrel Harris,196.0,86.0,Oklahoma State University,1987.0,Dallas,Texas
3474,Tobias Harris,190.0,86.0,University of New Orleans,1967.0,Monroe,Louisiana
3475,Cory Higgins,196.0,81.0,University of Colorado,1989.0,Danville,California
3476,Darington Hobson,201.0,95.0,University of New Mexico,1987.0,Las Vegas,Nevada
3477,Tyler Honeycutt,203.0,85.0,"University of California, Los Angeles",1990.0,Los Angeles,California
3478,Dennis Horner,206.0,104.0,North Carolina State University,1988.0,Linwood,New Jersey
3479,Kyrie Irving,190.0,87.0,Duke University,1992.0,Melbourne,Australia
3480,Reggie Jackson,190.0,94.0,Boston College,1990.0,Pordenone,Italy
