best_of,draw_size,loser_age,loser_id,loser_name,loser_rank,loser_rank_points,match_num,round,score,surface,tourney_level,tourney_name,winner_age,winner_id,winner_name,winner_rank,winner_rank_points
3,28,33.03764545,200097,Nathalie Tauziat,8.0,2238.0,25,SF,6-1 6-2,Carpet,T2,Philadelphia,20.08213552,200001,Martina Hingis,1.0,6051.0
3,28,28.53935661,200049,Conchita Martinez,5.0,2716.0,26,SF,6-0 6-1,Carpet,T2,Philadelphia,24.39425051,200128,Lindsay Davenport,2.0,5584.0
3,28,20.08213552,200001,Martina Hingis,1.0,6051.0,27,F,7-6(7) 6-4,Carpet,T2,Philadelphia,24.39425051,200128,Lindsay Davenport,2.0,5584.0
3,30,24.00273785,200091,Janet Lee,110.0,296.0,1,R32,2-6 6-1 6-3,Hard,T3,Quebec City,26.37371663,200012,Jana Nejedly,68.0,470.0
3,30,20.3340178,200126,Marissa Gould,99.0,342.0,2,R32,6-3 6-3,Hard,T3,Quebec City,24.49828884,200099,Sonya Jeyaseelan,56.0,601.0
3,30,26.34086242,200074,Jane Chi,410.0,30.0,3,R32,6-1 6-2,Hard,T3,Quebec City,21.53045859,200046,Meghann Shaughnessy,35.0,847.0
3,30,30.17659138,200042,Els Callens,94.0,351.0,4,R32,5-7 6-4 7-5,Hard,T3,Quebec City,28.09308693,200041,Amy Frazier,19.0,1255.0
3,30,24.39698836,201087,Mashona Washington,123.0,250.0,5,R32,6-2 6-3,Hard,T3,Quebec City,23.41136208,200045,Tara Snyder,95.0,346.0
3,30,18.43394935,201383,Marie Eve Pelletier,226.0,102.0,6,R32,6-1 6-4,Hard,T3,Quebec City,19.85489391,200083,Alexandra Stevenson,75.0,407.0
3,30,22.54620123,200068,Lilia Osterloh,46.0,710.0,7,R32,6-0 6-3,Hard,T3,Quebec City,26.41752225,200024,Maria Vento Kabchi,103.0,330.0
3,30,23.57015743,200062,Kristina Brandi,28.0,983.0,8,R32,6-4 6-4,Hard,T3,Quebec City,21.78781656,201284,Tatiana Poutchek,106.0,321.0
3,30,23.76180698,200121,Alina Jidkova,81.0,390.0,9,R32,6-2 7-5,Hard,T3,Quebec City,21.02395619,200025,Ludmila Cervanova,124.0,250.0
3,30,24.23271732,201920,Renata Kolbovic,180.0,138.0,10,R32,6-4 6-4,Hard,T3,Quebec City,22.7652293,200031,Meilen Tu,82.0,382.0
3,30,21.70020534,200767,Holly Parkinson,107.0,319.0,11,R32,6-1 6-2,Hard,T3,Quebec City,30.11909651,200112,Julie Halard Decugis,17.0,1415.0
3,30,27.63586585,200036,Nicole Pratt,52.0,643.0,12,R32,6-4 6-3,Hard,T3,Quebec City,21.79329227,200110,Fabiola Zuluaga,47.0,709.0
3,30,16.62149213,202153,Melanie Marois,726.0,9.0,13,R32,7-6(1) 7-5,Hard,T3,Quebec City,28.02464066,200057,Erika De Lone,92.0,359.0
3,30,20.75564682,200115,Brie Rippner,79.0,402.0,14,R32,4-6 7-5 6-3,Hard,T3,Quebec City,19.69883641,200766,Jennifer Hopkins,111.0,294.0
3,30,26.37371663,200012,Jana Nejedly,68.0,470.0,15,R16,6-4 7-6(3),Hard,T3,Quebec City,24.56947296,200077,Jennifer Capriati,13.0,1675.0
3,30,21.53045859,200046,Meghann Shaughnessy,35.0,847.0,16,R16,7-6(4) 6-4,Hard,T3,Quebec City,24.49828884,200099,Sonya Jeyaseelan,56.0,601.0
3,30,23.41136208,200045,Tara Snyder,95.0,346.0,17,R16,6-4 6-1,Hard,T3,Quebec City,28.09308693,200041,Amy Frazier,19.0,1255.0
3,30,19.85489391,200083,Alexandra Stevenson,75.0,407.0,18,R16,6-3 2-1 RET,Hard,T3,Quebec City,26.41752225,200024,Maria Vento Kabchi,103.0,330.0
3,30,21.02395619,200025,Ludmila Cervanova,124.0,250.0,19,R16,6-1 6-0,Hard,T3,Quebec City,21.78781656,201284,Tatiana Poutchek,106.0,321.0
3,30,30.11909651,200112,Julie Halard Decugis,17.0,1415.0,20,R16,7-6(5) 7-5,Hard,T3,Quebec City,22.7652293,200031,Meilen Tu,82.0,382.0
3,30,28.02464066,200057,Erika De Lone,92.0,359.0,21,R16,4-6 6-2 6-2,Hard,T3,Quebec City,21.79329227,200110,Fabiola Zuluaga,47.0,709.0
3,30,19.69883641,200766,Jennifer Hopkins,111.0,294.0,22,R16,6-2 7-5,Hard,T3,Quebec City,24.678987,200039,Chanda Rubin,14.0,1650.0
3,30,24.49828884,200099,Sonya Jeyaseelan,56.0,601.0,23,QF,7-5 6-0,Hard,T3,Quebec City,24.56947296,200077,Jennifer Capriati,13.0,1675.0
3,30,26.41752225,200024,Maria Vento Kabchi,103.0,330.0,24,QF,6-2 6-2,Hard,T3,Quebec City,28.09308693,200041,Amy Frazier,19.0,1255.0
3,30,21.78781656,201284,Tatiana Poutchek,106.0,321.0,25,QF,6-0 5-7 6-0,Hard,T3,Quebec City,22.7652293,200031,Meilen Tu,82.0,382.0
3,30,21.79329227,200110,Fabiola Zuluaga,47.0,709.0,26,QF,6-3 3-6 6-2,Hard,T3,Quebec City,24.678987,200039,Chanda Rubin,14.0,1650.0
3,30,28.09308693,200041,Amy Frazier,19.0,1255.0,27,SF,3-6 7-5 7-5,Hard,T3,Quebec City,24.56947296,200077,Jennifer Capriati,13.0,1675.0
3,30,22.7652293,200031,Meilen Tu,82.0,382.0,28,SF,7-5 6-1,Hard,T3,Quebec City,24.678987,200039,Chanda Rubin,14.0,1650.0
3,30,24.56947296,200077,Jennifer Capriati,13.0,1675.0,29,F,6-4 6-2,Hard,T3,Quebec City,24.678987,200039,Chanda Rubin,14.0,1650.0
3,56,22.10540726,200068,Lilia Osterloh,93.0,325.0,1,R64,7-6(2) 6-1,Clay,T1,Rome,18.58179329,200108,Elena Dementieva,26.0,972.0
3,56,29.15263518,200028,Maureen Drake,102.0,283.0,2,R64,3-6 7-5 6-4,Clay,T1,Rome,22.07255305,200769,Giulia Casoni,128.0,203.0
3,56,26.13826146,200051,Irina Spirlea,56.0,591.0,3,R64,6-2 6-3,Clay,T1,Rome,26.95687885,200080,Dominique Monami,22.0,1183.0
3,56,24.684462699999997,200048,Elena Likhovtseva,17.0,1391.0,4,R64,6-2 6-1,Clay,T1,Rome,23.12936345,200062,Kristina Brandi,39.0,751.0
3,56,18.18480493,200002,Mirjana Lucic,50.0,621.0,5,R64,6-4 6-0,Clay,T1,Rome,25.14715948,200010,Rita Grande,68.0,492.0
3,56,24.95277207,200706,Catalina Cristea,108.0,268.0,6,R64,6-3 3-6 7-5,Clay,T1,Rome,22.29979466,200125,Corina Morariu,43.0,685.0
3,56,21.207392199999997,200027,Magui Serna,42.0,704.0,7,R64,6-0 6-2,Clay,T1,Rome,24.23819302,200039,Chanda Rubin,24.0,1088.0
3,56,19.41409993,200083,Alexandra Stevenson,38.0,756.0,8,R64,6-0 6-2,Clay,T1,Rome,23.75359343,200063,Tatiana Panova,40.0,737.0
3,56,21.229295,200109,Nathalie Dechy,21.0,1224.0,9,R64,6-1 4-6 6-3,Clay,T1,Rome,17.09240246,200120,Jelena Dokic,37.0,758.0
3,56,24.12867899,200077,Jennifer Capriati,13.0,1651.0,10,R64,6-3 7-5,Clay,T1,Rome,20.81040383,200070,Anne Gaelle Sidot,31.0,850.0
3,56,28.04928131,200700,Silvia Farina Elia,45.0,681.0,11,R64,6-2 6-4,Clay,T1,Rome,26.76249144,200020,Lisa Raymond,27.0,934.0
3,56,24.50376454,200127,Sarah Pitkowski Malcor,46.0,658.0,12,R64,6-4 6-4,Clay,T1,Rome,25.12251882,200086,Magdalena Maleeva,62.0,533.0
3,56,19.89322382,201212,Francesca Schiavone,129.0,201.0,13,R64,7-5 3-6 6-2,Clay,T1,Rome,25.83709788,200047,Pavlina Nola,117.0,239.0
3,56,21.41820671,200067,Patty Schnyder,30.0,851.0,14,R64,6-4 4-6 6-4,Clay,T1,Rome,21.26488706,200044,Denisa Chladkova,36.0,762.0
3,56,26.69678303,200682,Joannette Kruger,59.0,548.0,15,R64,6-2 6-3,Clay,T1,Rome,24.862423,200085,Ai Sugiyama,20.0,1230.0
3,56,26.39288159,200061,Gala Leon Garcia,41.0,735.0,16,R64,6-1 6-3,Clay,T1,Rome,20.862423,200065,Amelie Mauresmo,18.0,1383.0
3,56,19.23340178,200122,Tina Pisnik,64.0,519.0,17,R64,6-2 6-2,Clay,T1,Rome,24.85147159,200117,Kveta Peschke,44.0,684.0
3,56,16.04380561,200111,Lina Krasnoroutskaya,120.0,233.0,18,R64,6-2 2-6 6-1,Clay,T1,Rome,20.29021218,200123,Marlene Weingartner,99.0,292.0
3,56,21.24024641,200072,Cara Black,51.0,617.0,19,R64,1-6 6-3 6-1,Clay,T1,Rome,27.55646817,200059,Ruxandra Dragomir Ilie,32.0,848.0
3,56,26.47775496,200019,Alexandra Fusai,198.0,112.0,20,R64,6-2 6-3,Clay,T1,Rome,25.19917864,201061,Eva Martincova,288.0,63.0
3,56,22.33264887,200007,Silvija Talaja,23.0,1152.0,21,R64,6-2 6-3,Clay,T1,Rome,21.35249829,200110,Fabiola Zuluaga,69.0,491.0
3,56,29.08145106,200116,Natalia Zvereva,35.0,765.0,22,R64,6-4 7-5,Clay,T1,Rome,25.44558522,200081,Anke Huber,12.0,1754.0
3,56,23.84941821,200022,Emmanuelle Gagliardi,63.0,525.0,23,R64,4-6 6-2 7-6(1),Clay,T1,Rome,21.47843943,200732,Magdalena Grzybowska,143.0,178.0
3,56,27.19507187,200036,Nicole Pratt,49.0,637.0,24,R64,7-6(4) 6-1,Clay,T1,Rome,22.87474333,200060,Tathiana Garbin,55.0,596.0
3,56,18.58179329,200108,Elena Dementieva,26.0,972.0,25,R32,6-3 6-2,Clay,T1,Rome,23.93429158,200128,Lindsay Davenport,1.0,6073.0
3,56,26.95687885,200080,Dominique Monami,22.0,1183.0,26,R32,7-6(6) 6-0,Clay,T1,Rome,22.07255305,200769,Giulia Casoni,128.0,203.0
3,56,23.12936345,200062,Kristina Brandi,39.0,751.0,27,R32,6-4 7-5,Clay,T1,Rome,25.14715948,200010,Rita Grande,68.0,492.0
3,56,28.11498973,200016,Sandrine Testud,9.0,1869.0,28,R32,7-5 4-6 6-3,Clay,T1,Rome,22.29979466,200125,Corina Morariu,43.0,685.0
3,56,24.23819302,200039,Chanda Rubin,24.0,1088.0,29,R32,6-1 6-2,Clay,T1,Rome,19.90965092,200748,Venus Williams,4.0,2518.0
3,56,23.75359343,200063,Tatiana Panova,40.0,737.0,30,R32,6-3 6-1,Clay,T1,Rome,17.09240246,200120,Jelena Dokic,37.0,758.0
3,56,26.76249144,200020,Lisa Raymond,27.0,934.0,31,R32,6-4 3-6 6-3,Clay,T1,Rome,20.81040383,200070,Anne Gaelle Sidot,31.0,850.0
3,56,25.12251882,200086,Magdalena Maleeva,62.0,533.0,32,R32,7-5 6-1,Clay,T1,Rome,26.45037645,200652,Monica Seles,7.0,2365.0
3,56,25.83709788,200047,Pavlina Nola,117.0,239.0,33,R32,6-3 6-1,Clay,T1,Rome,28.40793977,200017,Arantxa Sanchez Vicario,10.0,1796.0
3,56,24.862423,200085,Ai Sugiyama,20.0,1230.0,34,R32,4-6 6-3 7-6(4),Clay,T1,Rome,21.26488706,200044,Denisa Chladkova,36.0,762.0
3,56,24.85147159,200117,Kveta Peschke,44.0,684.0,35,R32,6-0 6-2,Clay,T1,Rome,20.862423,200065,Amelie Mauresmo,18.0,1383.0
3,56,20.29021218,200123,Marlene Weingartner,99.0,292.0,36,R32,7-5 6-3,Clay,T1,Rome,25.33059548,200096,Mary Pierce,5.0,2503.0
3,56,27.55646817,200059,Ruxandra Dragomir Ilie,32.0,848.0,37,R32,6-4 6-0,Clay,T1,Rome,29.67830253,200112,Julie Halard Decugis,14.0,1649.0
3,56,25.19917864,201061,Eva Martincova,288.0,63.0,38,R32,6-0 6-7(2) 6-3,Clay,T1,Rome,21.35249829,200110,Fabiola Zuluaga,69.0,491.0
3,56,25.44558522,200081,Anke Huber,12.0,1754.0,39,R32,6-4 6-1,Clay,T1,Rome,21.47843943,200732,Magdalena Grzybowska,143.0,178.0
3,56,22.87474333,200060,Tathiana Garbin,55.0,596.0,40,R32,5-7 6-2 6-4,Clay,T1,Rome,32.57768652,200097,Nathalie Tauziat,6.0,2465.0
3,56,23.93429158,200128,Lindsay Davenport,1.0,6073.0,41,R16,W/O,Clay,T1,Rome,22.07255305,200769,Giulia Casoni,128.0,203.0
3,56,25.14715948,200010,Rita Grande,68.0,492.0,42,R16,6-1 6-4,Clay,T1,Rome,22.29979466,200125,Corina Morariu,43.0,685.0
3,56,19.90965092,200748,Venus Williams,4.0,2518.0,43,R16,6-1 6-2,Clay,T1,Rome,17.09240246,200120,Jelena Dokic,37.0,758.0
3,56,20.81040383,200070,Anne Gaelle Sidot,31.0,850.0,44,R16,3-6 6-1 6-1,Clay,T1,Rome,26.45037645,200652,Monica Seles,7.0,2365.0
3,56,21.26488706,200044,Denisa Chladkova,36.0,762.0,45,R16,6-1 6-4,Clay,T1,Rome,28.40793977,200017,Arantxa Sanchez Vicario,10.0,1796.0
3,56,25.33059548,200096,Mary Pierce,5.0,2503.0,46,R16,6-3 6-4,Clay,T1,Rome,20.862423,200065,Amelie Mauresmo,18.0,1383.0
3,56,29.67830253,200112,Julie Halard Decugis,14.0,1649.0,47,R16,6-3 4-6 6-2,Clay,T1,Rome,21.35249829,200110,Fabiola Zuluaga,69.0,491.0
3,56,21.47843943,200732,Magdalena Grzybowska,143.0,178.0,48,R16,6-3 4-6 7-6(4),Clay,T1,Rome,32.57768652,200097,Nathalie Tauziat,6.0,2465.0
3,56,22.07255305,200769,Giulia Casoni,128.0,203.0,49,QF,3-6 6-4 7-5,Clay,T1,Rome,22.29979466,200125,Corina Morariu,43.0,685.0
3,56,17.09240246,200120,Jelena Dokic,37.0,758.0,50,QF,6-1 3-6 6-3,Clay,T1,Rome,26.45037645,200652,Monica Seles,7.0,2365.0
3,56,28.40793977,200017,Arantxa Sanchez Vicario,10.0,1796.0,51,QF,6-1 5-7 6-4,Clay,T1,Rome,20.862423,200065,Amelie Mauresmo,18.0,1383.0
3,56,32.57768652,200097,Nathalie Tauziat,6.0,2465.0,52,QF,3-6 6-0 6-4,Clay,T1,Rome,21.35249829,200110,Fabiola Zuluaga,69.0,491.0
3,56,22.29979466,200125,Corina Morariu,43.0,685.0,53,SF,6-3 6-1,Clay,T1,Rome,26.45037645,200652,Monica Seles,7.0,2365.0
3,56,21.35249829,200110,Fabiola Zuluaga,69.0,491.0,54,SF,6-1 6-2,Clay,T1,Rome,20.862423,200065,Amelie Mauresmo,18.0,1383.0
3,56,20.862423,200065,Amelie Mauresmo,18.0,1383.0,55,F,6-2 7-6(4),Clay,T1,Rome,26.45037645,200652,Monica Seles,7.0,2365.0
3,30,23.98083504,200088,Adriana Gersi,66.0,501.0,1,R32,6-3 6-0,Grass,T3,'s-Hertogenbosch,26.02874743,200012,Jana Nejedly,71.0,450.0
3,30,25.28678987,200053,Lubomira Bacheva,86.0,366.0,2,R32,6-3 6-2,Grass,T3,'s-Hertogenbosch,23.07186858,200009,Tamarine Tanasugarn,39.0,718.0
3,30,28.15879535,200037,Sabine Appelmans,26.0,1021.0,3,R32,6-3 6-4,Grass,T3,'s-Hertogenbosch,21.33607118,200072,Cara Black,49.0,651.0
3,30,25.2183436,200086,Magdalena Maleeva,61.0,540.0,4,R32,6-3 6-1,Grass,T3,'s-Hertogenbosch,24.22450376,200077,Jennifer Capriati,18.0,1322.0
3,30,21.18548939,200046,Meghann Shaughnessy,54.0,620.0,5,R32,7-5 6-2,Grass,T3,'s-Hertogenbosch,27.67967146,200057,Erika De Lone,69.0,465.0
3,30,26.88021903,200006,Karina Habsudova,52.0,626.0,6,R32,6-0 6-4,Grass,T3,'s-Hertogenbosch,21.51403149,200067,Patty Schnyder,34.0,779.0
3,30,26.50787132,200082,Kristie Boogert,85.0,375.0,7,R32,6-3 4-6 6-3,Grass,T3,'s-Hertogenbosch,17.03216975,200079,Kim Clijsters,30.0,927.0
3,30,27.77549624,200089,Miriam Oremans,110.0,278.0,8,R32,6-4 6-3,Grass,T3,'s-Hertogenbosch,17.18822724,200120,Jelena Dokic,29.0,941.0
3,30,21.39356605,200078,Barbara Schwartz,122.0,226.0,9,R32,6-3 6-1,Grass,T3,'s-Hertogenbosch,23.22518823,200062,Kristina Brandi,48.0,659.0
3,30,25.24298426,200010,Rita Grande,59.0,563.0,10,R32,6-4 6-2,Grass,T3,'s-Hertogenbosch,24.35318275,200100,Amanda Hopmans,81.0,386.0
3,30,24.27652293,200032,Barbara Schett,15.0,1391.0,11,R32,6-4 6-2,Grass,T3,'s-Hertogenbosch,27.29089665,200036,Nicole Pratt,56.0,604.0
3,30,18.03148528,200069,Nadia Petrova,57.0,598.0,12,R32,4-6 6-4 6-4,Grass,T3,'s-Hertogenbosch,27.65229295,200059,Ruxandra Dragomir Ilie,33.0,865.0
3,30,22.11635866,200050,Sandra Kleinova,108.0,285.0,13,R32,6-4 6-3,Grass,T3,'s-Hertogenbosch,21.51129363,200098,Henrieta Nagyova,70.0,461.0
3,30,21.87268994,200114,Patricia Wartusch,74.0,435.0,14,R32,5-7 6-3 6-1,Grass,T3,'s-Hertogenbosch,18.05065024,200003,Justine Henin,97.0,319.0
3,30,26.02874743,200012,Jana Nejedly,71.0,450.0,15,R16,6-0 6-2,Grass,T3,'s-Hertogenbosch,19.71800137,200001,Martina Hingis,1.0,5816.0
3,30,23.07186858,200009,Tamarine Tanasugarn,39.0,718.0,16,R16,7-6(3) 6-2,Grass,T3,'s-Hertogenbosch,21.33607118,200072,Cara Black,49.0,651.0
3,30,27.67967146,200057,Erika De Lone,69.0,465.0,17,R16,6-1 5-7 6-1,Grass,T3,'s-Hertogenbosch,24.22450376,200077,Jennifer Capriati,18.0,1322.0
3,30,17.03216975,200079,Kim Clijsters,30.0,927.0,18,R16,6-4 4-6 7-5,Grass,T3,'s-Hertogenbosch,21.51403149,200067,Patty Schnyder,34.0,779.0
3,30,17.18822724,200120,Jelena Dokic,29.0,941.0,19,R16,6-0 6-1,Grass,T3,'s-Hertogenbosch,23.22518823,200062,Kristina Brandi,48.0,659.0
3,30,24.35318275,200100,Amanda Hopmans,81.0,386.0,20,R16,6-2 RET,Grass,T3,'s-Hertogenbosch,27.29089665,200036,Nicole Pratt,56.0,604.0
3,30,21.51129363,200098,Henrieta Nagyova,70.0,461.0,21,R16,6-4 6-0,Grass,T3,'s-Hertogenbosch,27.65229295,200059,Ruxandra Dragomir Ilie,33.0,865.0
3,30,18.05065024,200003,Justine Henin,97.0,319.0,22,R16,6-1 5-7 7-6(1),Grass,T3,'s-Hertogenbosch,28.21081451,200016,Sandrine Testud,10.0,1898.0
3,30,21.33607118,200072,Cara Black,49.0,651.0,23,QF,W/O,Grass,T3,'s-Hertogenbosch,19.71800137,200001,Martina Hingis,1.0,5816.0
3,30,21.51403149,200067,Patty Schnyder,34.0,779.0,24,QF,7-5 7-5,Grass,T3,'s-Hertogenbosch,24.22450376,200077,Jennifer Capriati,18.0,1322.0
3,30,27.29089665,200036,Nicole Pratt,56.0,604.0,25,QF,6-3 7-5,Grass,T3,'s-Hertogenbosch,23.22518823,200062,Kristina Brandi,48.0,659.0
3,30,28.21081451,200016,Sandrine Testud,10.0,1898.0,26,QF,2-6 6-4 6-4,Grass,T3,'s-Hertogenbosch,27.65229295,200059,Ruxandra Dragomir Ilie,33.0,865.0
3,30,24.22450376,200077,Jennifer Capriati,18.0,1322.0,27,SF,7-5 6-2,Grass,T3,'s-Hertogenbosch,19.71800137,200001,Martina Hingis,1.0,5816.0
3,30,23.22518823,200062,Kristina Brandi,48.0,659.0,28,SF,6-2 6-3,Grass,T3,'s-Hertogenbosch,27.65229295,200059,Ruxandra Dragomir Ilie,33.0,865.0
3,30,27.65229295,200059,Ruxandra Dragomir Ilie,33.0,865.0,29,F,6-2 3-0 RET,Grass,T3,'s-Hertogenbosch,19.71800137,200001,Martina Hingis,1.0,5816.0
3,28,25.07323751,200085,Ai Sugiyama,20.0,1257.0,1,R32,6-2 7-6(4),Hard,T2,San Diego,27.16769336,200080,Dominique Monami,15.0,1545.0
3,28,21.02121834,200070,Anne Gaelle Sidot,25.0,1092.0,2,R32,4-6 6-4 6-2,Hard,T2,San Diego,21.44010951,200109,Nathalie Dechy,21.0,1111.0
3,28,25.65639973,200081,Anke Huber,9.0,2115.0,3,R32,6-0 7-6(3),Hard,T2,San Diego,27.86310746,200041,Amy Frazier,26.0,1067.0
3,28,26.97330595,200020,Lisa Raymond,24.0,1093.0,4,R32,4-6 7-5 6-1,Hard,T2,San Diego,28.77481177,200064,Amanda Coetzer,13.0,1748.0
3,28,21.5633128,200110,Fabiola Zuluaga,35.0,846.0,5,R32,6-2 4-6 6-2,Hard,T2,San Diego,27.40588638,200036,Nicole Pratt,50.0,663.0
3,28,17.14715948,200079,Kim Clijsters,34.0,868.0,6,R32,6-3 6-4,Hard,T2,San Diego,28.29021218,200049,Conchita Martinez,6.0,2671.0
3,28,24.44900753,200039,Chanda Rubin,19.0,1396.0,7,R32,3-6 7-5 6-2,Hard,T2,San Diego,28.32580424,200016,Sandrine Testud,11.0,1816.0
3,28,24.39151266,200032,Barbara Schett,16.0,1499.0,8,R32,4-6 6-4 7-5,Hard,T2,San Diego,23.96440794,200063,Tatiana Panova,49.0,675.0
3,28,18.792607800000003,200108,Elena Dementieva,32.0,916.0,9,R32,6-2 2-6 6-3,Hard,T2,San Diego,22.53524983,200031,Meilen Tu,107.0,280.0
3,28,24.78850103,200124,Anne Kremer,47.0,680.0,10,R32,6-4 6-3,Hard,T2,San Diego,32.78850103,200097,Nathalie Tauziat,8.0,2174.0
3,28,24.3394935,200077,Jennifer Capriati,17.0,1469.0,11,R32,6-4 6-0,Hard,T2,San Diego,24.89527721,200048,Elena Likhovtseva,23.0,1104.0
3,28,19.62491444,200083,Alexandra Stevenson,87.0,363.0,12,R32,6-2 6-3,Hard,T2,San Diego,19.14852841,200113,Anna Kournikova,18.0,1428.0
3,28,27.16769336,200080,Dominique Monami,15.0,1545.0,13,R16,6-2 7-6(2),Hard,T2,San Diego,19.8329911,200001,Martina Hingis,1.0,6145.0
3,28,21.44010951,200109,Nathalie Dechy,21.0,1111.0,14,R16,6-3 3-6 6-1,Hard,T2,San Diego,27.86310746,200041,Amy Frazier,26.0,1067.0
3,28,28.77481177,200064,Amanda Coetzer,13.0,1748.0,15,R16,6-0 6-4,Hard,T2,San Diego,20.12046543,200748,Venus Williams,3.0,3622.0
3,28,27.40588638,200036,Nicole Pratt,50.0,663.0,16,R16,4-6 6-0 6-3,Hard,T2,San Diego,28.29021218,200049,Conchita Martinez,6.0,2671.0
3,28,23.96440794,200063,Tatiana Panova,49.0,675.0,17,R16,6-2 6-3,Hard,T2,San Diego,28.32580424,200016,Sandrine Testud,11.0,1816.0
3,28,22.53524983,200031,Meilen Tu,107.0,280.0,18,R16,7-5 7-5,Hard,T2,San Diego,26.66119097,200652,Monica Seles,5.0,2910.0
3,28,24.89527721,200048,Elena Likhovtseva,23.0,1104.0,19,R16,6-1 6-2,Hard,T2,San Diego,32.78850103,200097,Nathalie Tauziat,8.0,2174.0
3,28,24.14510609,200128,Lindsay Davenport,2.0,5537.0,20,R16,2-6 6-4 7-5,Hard,T2,San Diego,19.14852841,200113,Anna Kournikova,18.0,1428.0
3,28,19.8329911,200001,Martina Hingis,1.0,6145.0,21,QF,6-3 6-3,Hard,T2,San Diego,27.86310746,200041,Amy Frazier,26.0,1067.0
3,28,28.29021218,200049,Conchita Martinez,6.0,2671.0,22,QF,6-3 6-0,Hard,T2,San Diego,20.12046543,200748,Venus Williams,3.0,3622.0
3,28,28.32580424,200016,Sandrine Testud,11.0,1816.0,23,QF,4-6 6-2 7-6(5),Hard,T2,San Diego,26.66119097,200652,Monica Seles,5.0,2910.0
3,28,32.78850103,200097,Nathalie Tauziat,8.0,2174.0,24,QF,2-6 6-4 7-5,Hard,T2,San Diego,19.14852841,200113,Anna Kournikova,18.0,1428.0
3,28,27.86310746,200041,Amy Frazier,26.0,1067.0,25,SF,6-2 6-3,Hard,T2,San Diego,20.12046543,200748,Venus Williams,3.0,3622.0
3,28,19.14852841,200113,Anna Kournikova,18.0,1428.0,26,SF,6-3 7-6(2),Hard,T2,San Diego,26.66119097,200652,Monica Seles,5.0,2910.0
3,28,26.66119097,200652,Monica Seles,5.0,2910.0,27,F,6-0 6-7(3) 6-3,Hard,T2,San Diego,20.12046543,200748,Venus Williams,3.0,3622.0
3,32,23.77275838,201824,Gisela Riera Roura,170.0,147.0,1,R32,3-6 6-4 7-6(3),Clay,T4,Sao Paulo,22.57084189,200054,Sylvia Plischke,33.0,822.0
3,32,21.07597536,200749,Samantha Reeves,150.0,176.0,2,R32,6-4 7-6(6),Clay,T4,Sao Paulo,23.31827515,201862,Vanessa Menga,297.0,60.0
3,32,23.94524298,200727,Adriana Serra Zanetti,141.0,192.0,3,R32,6-0 5-7 6-3,Clay,T4,Sao Paulo,23.81930185,200071,Lenka Nemeckova,127.0,212.0
3,32,22.0752909,200015,Petra Mandula,109.0,269.0,4,R32,6-6 RET,Clay,T4,Sao Paulo,23.6440794,200107,Paola Suarez,64.0,501.0
3,32,22.625598899999996,200060,Tathiana Garbin,81.0,398.0,5,R32,6-1 7-5,Clay,T4,Sao Paulo,25.42368241,200066,Cristina Torrens Valero,52.0,613.0
3,32,21.09240246,202173,Joana Cortez,281.0,66.0,6,R32,6-3 6-4,Clay,T4,Sao Paulo,21.01026694,200767,Holly Parkinson,110.0,267.0
3,32,20.25735797,200765,Katalin Marosi,136.0,202.0,7,R32,6-3 6-4,Clay,T4,Sao Paulo,26.4476386,200682,Joannette Kruger,126.0,215.0
3,32,24.89801506,200010,Rita Grande,75.0,439.0,8,R32,6-1 4-6 6-4,Clay,T4,Sao Paulo,28.67624914,200026,Florencia Labat,98.0,316.0
3,32,27.08281999,201072,Eva Bes Ostariz,161.0,155.0,9,R32,6-2 6-3,Clay,T4,Sao Paulo,22.00136893,200119,Rita Kuti Kis,74.0,440.0
3,32,22.71321013,202031,Rosa Maria Andres Rodriguez,155.0,163.0,10,R32,6-4 6-1,Clay,T4,Sao Paulo,20.84052019,200046,Meghann Shaughnessy,83.0,388.0
3,32,20.5229295,201938,Ainhoa Goni Blanco,200.0,116.0,11,R32,6-4 7-5,Clay,T4,Sao Paulo,22.75427789,200090,Anca Barna,130.0,210.0
3,32,20.3340178,200025,Ludmila Cervanova,105.0,289.0,12,R32,6-2 6-2,Clay,T4,Sao Paulo,24.52566735,200106,Angeles Montolio,58.0,542.0
3,32,25.72758385,200024,Maria Vento Kabchi,95.0,328.0,13,R32,6-4 6-3,Clay,T4,Sao Paulo,23.60027379,200022,Emmanuelle Gagliardi,67.0,486.0
3,32,25.73305955,200087,Seda Noorlander,94.0,328.0,14,R32,7-6(3) 4-6 7-5,Clay,T4,Sao Paulo,23.92881588,200055,Mariana Diaz Oliva,107.0,284.0
3,32,21.79329227,201863,Alice Canepa,184.0,129.0,15,R32,6-3 6-4,Clay,T4,Sao Paulo,21.52772074,200114,Patricia Wartusch,72.0,465.0
3,32,23.07186858,200121,Alina Jidkova,106.0,284.0,16,R32,6-3 6-3,Clay,T4,Sao Paulo,21.10335387,200110,Fabiola Zuluaga,42.0,703.0
3,32,23.31827515,201862,Vanessa Menga,297.0,60.0,17,R16,6-0 6-0,Clay,T4,Sao Paulo,22.57084189,200054,Sylvia Plischke,33.0,822.0
3,32,23.81930185,200071,Lenka Nemeckova,127.0,212.0,18,R16,2-6 6-0 6-1,Clay,T4,Sao Paulo,23.6440794,200107,Paola Suarez,64.0,501.0
